ID	Date	user_id	comments
594	September 20, 2015 6:27PM	fintail	"They have been on for months. I can't believe they are still on. I can't recall the last BMW or Lexus or MB ad I saw comparing them to others...

I still like the lease-centered one with the bearded hipster kind of guy at far right who doesn't say a word but has a look on his face that says to me ""this can't be real""."
595	September 21, 2015 7:00PM	berri	I remember when back in the mid 60's Ford advertised their LTD's and Mercury's as quieter than a Rolls Royce and it actually gave them a boost in sales. Chevy is going to have to have replaced all those somewhat cheap buttons on the IP from a few years back. I haven't been in a 2015 or 2016 Chevy, so I don't know if they've done that? But I will say that I thought the GM vehicles I've had as rentals the past few years seemed much tighter built.
596	September 21, 2015 7:51PM	fezo	"The ""Wow! This is a Chevy? But it doesn't seem to suck."" ads are awful. They need to go away.

For car insurance the kraken in the water hazard Geico commercial is great."
597	September 22, 2015 6:38AM	ab348	"fezo said:

For car insurance the kraken in the water hazard Geico commercial is great.

I REALLY do not like that commercial. I find it neither funny nor persuasive, just violent and gory."
598	September 22, 2015 6:41PM	berri	I think Geico is getting tired. Same with Progressive, State Farm and Allstate. Maybe they should save some of that Madison Avenue money and put it into rate reductions instead.
599	September 22, 2015 6:44PM	fintail	I see the tire squealing Lexus IS250 AWD getaway ad has reappeared. Not sure if that car can actually break traction.
600	September 22, 2015 7:27PM	berri	I just noticed that I'm seeing a lot of VW TV commercials now. Usually companies pull ads until the dust settles. Interesting.
601	September 22, 2015 7:45PM	ab348	"berri said:
I think Geico is getting tired. Same with Progressive, State Farm and Allstate. Maybe they should save some of that Madison Avenue money and put it into rate reductions instead.
The Progressive ads with Flo have really gotten bad. The ones they are running now with a visual effect to make it look like an old educational film are awful, and the ones with her playing multiple characters are even worse."
602	September 23, 2015 2:20PM	fezo	"Flo is played out.

So is Jan in the Toyota ads."
603	September 24, 2015 12:50AM	iluvmysephia1	"I think Geico is getting tired. Same with Progressive, State Farm and Allstate. Maybe they should save some of that Madison Avenue money and put it into rate reductions instead.

Amen ta that. All they do is go up-up-up-up."
604	September 24, 2015 4:04AM	kyfdx	"Insurance on my wife's car just went down $50/yr. ;-)

I'd be happier if I didn't have a 21-yr-old on my policy.."
605	September 24, 2015 4:23AM	PF_Flyer	"In the wake of the VW emissions testing scandal, the Audi ""truth in engineering"" slogan caught my ear and eye in a commercial the other day. Seemed a bit like taking a shot, although I'm sure it's just coincidence"
606	September 24, 2015 8:17AM	carnaught	"berri said:
I think Geico is getting tired. Same with Progressive, State Farm and Allstate. Maybe they should save some of that Madison Avenue money and put it into rate reductions instead.
Yeah, it's time for ""Flo"" to flo-ot away."
607	September 24, 2015 8:55AM	PF_Flyer	All these Fan Duel commercials make me think better of Flo
608	September 24, 2015 9:41AM	au1994	"PF_Flyer said:
All these Fan Duel commercials make me think better of Flo
Amen!! Never have I tired of a commercial so quickly."
609	September 24, 2015 9:42AM	au1994	"PF_Flyer said:
In the wake of the VW emissions testing scandal, the Audi ""truth in engineering"" slogan caught my ear and eye in a commercial the other day. Seemed a bit like taking a shot, although I'm sure it's just coincidence
Seems that all VW/Audi ads have been pulled in the past few days. They are heading to ground."
610	September 24, 2015 10:12AM	ab348	The local Audi dealer is still running ads. I thought I saw a national VW ad within the last day or so but I might have been mistaken about that.
611	September 24, 2015 4:50PM	PF_Flyer	"au1994 said:
show previous quotes
Amen!! Never have I tired of a commercial so quickly.
My motivation is to get online poker for real money back in the US. Somehow, Fan Duel is a game of ""skill"" and poker is a game of chance. Right"
612	October 11, 2015 8:19PM	carnaught	"Those Ford commercials with the defiant sounding female voice singing, ""this is my fight song..."", leave me baffled what the song has to do with the car?? They also leave me flat."
613	October 11, 2015 9:27PM	stickguy	The Sube commercials with the dogs driving have been on again lately. I love those.
614	October 12, 2015 12:37AM	tmart	Yeah, the Sube dogs are good, especially barking at the mail truck and the family taking a pit stop at the gas station. Also, the poodle one is good too.
615	October 12, 2015 4:33AM	robr2	"carnaught said:
Those Ford commercials with the defiant sounding female voice singing, ""this is my fight song..."", leave me baffled what the song has to do with the car?? They also leave me flat.
""Fight Song"" is a current top 40 hit by Rachel Platten. Ford first started using the song when they introduced the 2015 Edge back in May. Per Ford:

""Edge buyers want to conquer life, not just geography,” said Travis Calhoun, Ford marketing communications manager for trucks and utility vehicles. “They want to be unstoppable, and they want the right SUV that helps them feel empowered – every day, everywhere.” with the tagline ""Be Unstoppable."""
616	October 12, 2015 7:28AM	ab348	"Thanks for the info. Most current music is lost to me so I assumed it was Alicia Keys. She sounds very similar. I don't like the ""Fight Song"" tag and I think they would be better served with something else. But I am not the demographic they are going for either."
617	October 12, 2015 9:02AM	fintail	"""Edge buyers want to conquer life, not just geography,” said Travis Calhoun, Ford marketing communications manager for trucks and utility vehicles. “They want to be unstoppable, and they want the right SUV that helps them feel empowered – every day, everywhere.”

That's gold! Ah marketing people."
618	October 12, 2015 9:16AM	carnaught	"robr2 said:
show previous quotes
""Fight Song"" is a current top 40 hit by Rachel Platten. Ford first started using the song when they introduced the 2015 Edge back in May. Per Ford:

""Edge buyers want to conquer life, not just geography,” said Travis Calhoun, Ford marketing communications manager for trucks and utility vehicles. “They want to be unstoppable, and they want the right SUV that helps them feel empowered – every day, everywhere.” with the tagline ""Be Unstoppable.""
Not feelin' it. That song makes me want to punch something...those marketers..."
619	October 12, 2015 11:01AM	robr2	Well advertising isn't going to hit 100% of the people. But if it pulls in paying customers, that's what's important.
620	October 12, 2015 6:39PM	fintail	"That's exactly it. It must be working, or they wouldn't keep doing it. It's not a failed bad commercial, like the regrettable Acura ""luxury"" themed one, or the ELR dbag.

Empowerment via an Edge is about as grounded as ""socially aware"" Rolls-Royce buyers, to paraphrase another dopey marketer blabbing."
621	October 12, 2015 7:03PM	berri	Funny, as I'm reading this the latest Lincoln MKX commercial with what's his face, some background jazz and no spoken words is on. It may be nice, but $60K and Lincoln depreciation would be a killer I think.
622	October 12, 2015 11:41PM	toomanyfumes	That's why we bought a two year old off lease MKX. Certified with 4 years bumper to bumper warranty, for about $17000 less than it was new. Wife loves it, it's a little big and heavy for my taste.
623	October 13, 2015 7:45AM	carnaught	"toomanyfumes said:
That's why we bought a two year old off lease MKX. Certified with 4 years bumper to bumper warranty, for about $17000 less than it was new. Wife loves it, it's a little big and heavy for my taste.
Your did well, certainly better than McConaughey.

(Check your private messages, btw.)"
624	November 5, 2015 10:06PM	stickguy	It's starting already. Today, the Audi winter event and Lincoln Holiday event. Already tired of seeing snow and generic Christmas lights.
625	November 6, 2015 6:22AM	imidazol97	"stickguy said:
It's starting already. Today, the Audi winter event and Lincoln Holiday event. Already tired of seeing snow and generic Christmas lights.
Soon to be followed by the requisite Lexus vehicles in white with giant red bows on top being delivered to driveways on Christmas morning to pleased housewives for their morning surprise. I get tired of that commercial along with the Honda sales event and toyota October sales event that I am told I don't dare to miss because they will discount a year old vehicle some to clear them out. Duh.

Seems they skip Thanksgiving and Veterans Day as reasons to advertise. Worse, is they don't use the word ""Christmas"" but have a ""Holiday"" sales event."
626	November 6, 2015 6:52AM	robr2	Well Jews buy cars too.
627	November 6, 2015 7:11AM	au1994	Oh no! Its not 'December to Remember' time already is it??
628	November 6, 2015 7:30AM	iluvmysephia1	You know it's nearing Chrissy-Mas when ya see that big 'ole red bow on the Lexus out in front of the everyday Americana houses, right? Who wants ta shovel snow when there's new cars ta be bought in the dead a winter?
629	November 6, 2015 8:18AM	Michaell	"au1994 said:
Oh no! Its not 'December to Remember' time already is it??
Soon .... real soon."
630	November 6, 2015 8:41AM	Mr_Shiftright	I still like Kia's hamsters...er....once or twice.....
631	November 6, 2015 9:28AM	imidazol97	http://www.lexusofdayton.com/?&amp;pdsrch=sem_google_pkw_+december +to +remember_pmt_b_pcrid_104307357308_mkwid_sUeyDyjeo|dc_id_446335120746&bknode=BRG
632	November 6, 2015 10:00AM	PF_Flyer	Heck, we should just hold out for the year end deals
633	November 6, 2015 12:55PM	fintail	"You're being sarcastic with the ""everyday"" house bit, right? The properties Lexus likes to feature are out of reach even to many new Lexus drivers. It's always amusing.
iluvmysephia1 said:
You know it's nearing Chrissy-Mas when ya see that big 'ole red bow on the Lexus out in front of the everyday Americana houses, right? Who wants ta shovel snow when there's new cars ta be bought in the dead a winter?"
634	November 6, 2015 2:34PM	stickguy	The Audi commercial looked like a direct ripoff of the Lexus one.
635	November 6, 2015 3:55PM	iluvmysephia1	"You're being sarcastic with the ""everyday"" house bit, right? The properties Lexus likes to feature are out of reach even to many new Lexus drivers. It's always amusing.

Yep - coming from Seattle and Edmonds I grew up in a very sarcastic area. It did rub off on me a lot. Yeah, I could not touch those houses in the Lexus commercials - nor could a lot of us in here.

Could you, Edmunds crew?"
636	November 7, 2015 6:46AM	kyfdx	"iluvmysephia1 said:
You're being sarcastic with the ""everyday"" house bit, right? The properties Lexus likes to feature are out of reach even to many new Lexus drivers. It's always amusing.

Yep - coming from Seattle and Edmonds I grew up in a very sarcastic area. It did rub off on me a lot. Yeah, I could not touch those houses in the Lexus commercials - nor could a lot of us in here.

Could you, Edmunds crew?
Sure... we are all independently wealthy and just sit around in our underwear, typing away on the interweb, for fun."
637	November 7, 2015 7:03AM	iluvmysephia1	"Sure... we are all independently wealthy and just sit around in our underwear, typing away on the interweb, for fun.

And, what's more, we could sit here typing and act like we don't care about those Lexus houses, too, huh?
Nah. Not for me."
638	November 7, 2015 11:39AM	fintail	"Only if they bought in 1985 like a lot of the lucky souls in metro PNW. You should see the area now, even places like Everett and Kent are getting hot. A friend of mine gave up on Everett as he kept losing bidding wars, and I have heard Kent has a 30 day supply. Sarcastic humor might be a WA trait.

I saw a Lexus commercial here in Germany for a NX lease special, something like 299 Euro/month - I didn't catch the other terms. I still haven't seen a single Lexus on the road here.
iluvmysephia1 said:
You're being sarcastic with the ""everyday"" house bit, right? The properties Lexus likes to feature are out of reach even to many new Lexus drivers. It's always amusing.

Yep - coming from Seattle and Edmonds I grew up in a very sarcastic area. It did rub off on me a lot. Yeah, I could not touch those houses in the Lexus commercials - nor could a lot of us in here.

Could you, Edmunds crew?"
639	November 18, 2015 8:39AM	PF_Flyer	"kyfdx said:
show previous quotes




Sure... we are all independently wealthy and just sit around in our underwear, typing away on the interweb, for fun.
Shh... don't give away our secrets. Sure, you tried to throw them off with the ""independently wealthy"" and ""for fun"" parts, but still..."
640	November 18, 2015 8:46AM	Mr_Shiftright	Who's this gorilla doing the Ford truck commercials on YouTube?
641	November 18, 2015 9:49AM	stickguy	"Lowes has a good commercial out. Takeoff on the classic Lexus surprise ad. Husband takes wife out on front steps with eyes covered. Moves hands, and she goes nuts: ""it's the silver 4 door!""

Cut to driveway. It's a new fridge."
642	November 18, 2015 1:02PM	robr2	"Mr_Shiftright said:
Who's this gorilla doing the Ford truck commercials on YouTube?
Have a link?"
643	November 18, 2015 5:56PM	tjc78	I thought the Lowe's commercial was pretty good too.. I chuckled, the wife didn't get it. I tried to explain and then well you know the rest.  
644	November 18, 2015 6:11PM	Mr_Shiftright	"I've seen this thug somewhere, but can't place him:


robr2 said:
show previous quotes
Have a link?"
645	November 19, 2015 5:47AM	robr2	Jon Taffer of Bar Rescue fame.
646	November 19, 2015 9:08AM	Mr_Shiftright	Ah...is that show still on?
647	November 23, 2015 1:56PM	fintail	"Not a commercial, but a print ad for the newly maw-ed Toyota pickup. A ""fun"" themed one, with trucks and toys on dunes. I spotted 4 Toyota trucks, 7 dirtbikes, a quad, and a snowmobile with wheels on the front. My take - if you want fun, just get a dirtbike."
648	November 23, 2015 3:27PM	ab348	"fintail said:
Not a commercial, but a print ad for the newly maw-ed Toyota pickup. A ""fun"" themed one, with trucks and toys on dunes. I spotted 4 Toyota trucks, 7 dirtbikes, a quad, and a snowmobile with wheels on the front. My take - if you want fun, just get a dirtbike.
There is a TV version of that same ad - I saw it yesterday. My thought seeing all those Toyota pickups in the desert was ""terrorists""."
649	November 23, 2015 3:45PM	imidazol97	"ab348 said:
show previous quotes
There is a TV version of that same ad - I saw it yesterday. My thought seeing all those Toyota pickups in the desert was ""terrorists"".
That was my reaction."
650	November 23, 2015 3:48PM	fintail	"Good one, SNL should do it - lawyers would probably soil themselves, though
ab348 said:

There is a TV version of that same ad - I saw it yesterday. My thought seeing all those Toyota pickups in the desert was ""terrorists""."
651	November 23, 2015 4:32PM	carboy21	Best car commercial ever  is Nicole and Papa  ads  for Renault Clio in the nineties 
652	November 23, 2015 5:29PM	jwilliams2	One that bothers me is the Mazda driving and a cop pulls up behind him, then passes on the right.....
653	November 23, 2015 5:33PM	Mr_Shiftright	"Those were charming. You had to have spent some time with French people to really ""get it"" though. I don't think having a middle-aged American man who lives alone with his beautiful daughter and fastidiously prepares his house for a visit from his mother, would make much sense to an American audience. But that is sooo French."
654	November 23, 2015 5:35PM	stickguy	"jwilliams2 said:
One that bothers me is the Mazda driving and a cop pulls up behind him, then passes on the right.....
I'm glad I am not the only one that noticed that, and was bothered by it!"
655	November 23, 2015 5:53PM	Mr_Shiftright	Ever see the old VW bug commercials? Always stressing the practical but in a lighthearted way.
656	November 23, 2015 6:07PM	fintail	"Again saw the local Toyota ad for the ""stylish"" midsized Prius. I can see the midsized emphasis, as it has interior volume, but stylish, still makes me laugh.

Some good MB ads:

Classic

Tear jerker (I think it actually dates from 2002 or so)

There's a bunch of cool old German language MB commercials on youtube too"
657	November 23, 2015 7:09PM	Mr_Shiftright	Not The Original MB Commercial's Soundtrack, Obviously!
658	November 24, 2015 1:42PM	fintail	"Very appropriate for that car, in terms mass, fuel consumption, etc.
Mr_Shiftright said:
Not The Original MB Commercial's Soundtrack, Obviously!"
659	November 28, 2015 3:58PM	ab348	"Not really a car commercial, but the current Geico ""Peter Pan"" commercial is just totally vile. I hate it with the heat of 1000 suns."
660	November 28, 2015 4:10PM	Michaell	"ab348 said:
Not really a car commercial, but the current Geico ""Peter Pan"" commercial is just totally vile. I hate it with the heat of 1000 suns.
Not only is it annoying, but it's factually incorrect.

It's the reunion for the class of 1965, and Peter's comment of ""Joanne? Is that you? You don't look a day over 70"" is wrong.

Folks attending their 50th reunion would be 68 (+/- a year), so unless ""Joanne"" was held back a grade or two, she wouldn't be over 70."
661	November 28, 2015 4:21PM	kyfdx	"Michaell said:
show previous quotes
Not only is it annoying, but it's factually incorrect.

It's the reunion for the class of 1965, and Peter's comment of ""Joanne? Is that you? You don't look a day over 70"" is wrong.

Folks attending their 50th reunion would be 68 (+/- a year), so unless ""Joanne"" was held back a grade or two, she wouldn't be over 70.


I think that's the point."
662	November 28, 2015 5:18PM	fintail	"I like the ""70"" line, that's exactly the kind of thing I would say to someone

Nissan commercials continue to irk me, obviously all coming from an ad agency full of fist pumping hackwards cap wearing recent frat bros."
663	November 28, 2015 8:14PM	Mr_Shiftright	"Why don't we start writing slogans for various cars?

How about, for Camry:

""Well it will certainly get you there...""

Hmmm...not very sexy, is it.......but true...and what's better than truth in advertising?

Okay, okay. For BMW:

""You don't signal, because you don't have to....

I know, needs work....."
664	November 28, 2015 9:06PM	iluvmysephia1	Especially if they drive in Seattle. Signal - if you must, smug Seattle dudes.
665	November 29, 2015 11:58AM	fintail	Turn signals are an expensive and rare option package on many BMWs, Audis, Range Rovers, Teslas, Maseratis, etc
666	November 29, 2015 12:25PM	ab348	"fintail said:


Nissan commercials continue to irk me, obviously all coming from an ad agency full of fist pumping hackwards cap wearing recent frat bros.
Nissan commercials have been awful for years. Aside from what you described about their agency, which I have no doiubt is true, I think they must be allied with a CGI shop because all of their ads use it in the most obnoxious ways and have for years. The ""winter monster"" ads they have had the last couple of years are the worst."
667	November 29, 2015 5:05PM	fintail	"k've noticed the CGI too - cars racing around and they all do the same stop with the suspension bump.

I see Chevy is still on the ""these are not actors"" thing too, I wonder who's brother in law got that approved.
ab348 said:

Nissan commercials have been awful for years. Aside from what you described about their agency, which I have no doiubt is true, I think they must be allied with a CGI shop because all of their ads use it in the most obnoxious ways and have for years. The ""winter monster"" ads they have had the last couple of years are the worst."
668	November 29, 2015 7:42PM	berri	I always think the more an insurer does national advertising, the higher their rates probably are (or they make it up screwing their members on claims).
669	November 30, 2015 1:12PM	stever	In Vienna, this award-winning Mini advert changes colour with the stoplight. (BBC)
670	November 30, 2015 6:49PM	fintail	The voice on recent Mazda ads is somewhat annoying.
671	November 30, 2015 7:44PM	berri	What's with that Mazda commercial where some dweeb lookin' kid is driving a red Mazda when a trooper checks him out on the Mazda's right side, but it's a two lane road, so the cop must be on the shoulder? I'd think they could have fixed that filming screw up with some good Photoshop work.
672	December 1, 2015 7:33AM	imidazol97	"stever said:
In Vienna, this award-winning Mini advert changes colour with the stoplight. (BBC)
That's really clever.

It reminds me a little of the Mustang adverts a couple years back with the Mustang changing colors, and even having a pattern in its paint IIRC, as it drove around. Seeing it again still tickles my fancy with its music, words, and engine sound along with the color-changing theme.

2013. Click on picture to play advertisement."
673	December 1, 2015 7:48AM	PF_Flyer	"stever said:
In Vienna, this award-winning Mini advert changes colour with the stoplight. (BBC)
That made me think of this clever use of a long exposure (try THAT with your phone)"
674	December 11, 2015 11:20AM	fintail	The horrific Nissan Christmas ads are airing in constant rotation now. Makes Lexus and MB Christmas spots look downright lovable.
675	December 28, 2015 6:18PM	fintail	"Ugh GM please stop it with the ""real people"" themed ads, they are terrible.

At least Nissan seems to have toned down their equally regrettable holiday ads."
676	December 28, 2015 7:14PM	ab348	"fintail said:
Ugh GM please stop it with the ""real people"" themed ads, they are terrible.

At least Nissan seems to have toned down their equally regrettable holiday ads.
I also don't like the current crop of Chevy ads with the off-the-street folks and the hipster host.

I don't know if these ads run for Nissan in the USA, but here in Canada they are again reprising their ""winter horror"" CGI ads which are indeed truly horrible. There are a few - one with an ice-covered suspension bridge attacking vehicles on it comes to mind - that are truly dark and disturbing."
677	December 28, 2015 7:16PM	toomanyfumes	I'm getting tired of the Hyundai holiday ads where they're singing and dancing in the cars, they seem to be running them constantly.
678	December 28, 2015 7:23PM	ab348	"toomanyfumes said:
I'm getting tired of the Hyundai holiday ads where they're singing and dancing in the cars, they seem to be running them constantly.
Hey, at least it's not Pomplamoose!"
679	December 28, 2015 7:26PM	fintail	"It seems most of the ""real"" men in the Chevy ads are also bearded (I know it's a trend, unfortunately) kinda-hipster types. The ad agency is probably led by that demographic - hipsters do anything possible to be identified as ""creatives"", and advertising is a key industry. I remember one ad where a hipster guy in the background didn't say anything, but had a look on his face like ""I can't believe this stuff, I'm embarrassed"".

This headache was airing in heavy rotation in Seattle until just recently:



It's like they teamed up with a frathouse to make this spot, and have been using the same agency years. I can just see the backwards caps and bumping fists (and parentally purchased Jeeps and generous living allowances).
ab348 said:
show previous quotes"
680	December 28, 2015 8:32PM	stever	"ab348 said:
Hey, at least it's not Pomplamoose!
Guess I'll have to youtube that one since I don't have a TV. I haven't had my winter quota of cute yet."
681	December 31, 2015 9:27AM	fintail	"Spoke too soon - Nissan is still airing, and I saw two consecutive ""OMG it's a Chevy"" ads last night. Ugh."
682	January 21, 2016 8:25PM	fintail	"The Ford ""Fight Song"" is still airing,wonderful. Also saw an ad for the MB Metris."
683	January 22, 2016 9:08AM	ab348	"fintail said:
The Ford ""Fight Song"" is still airing,wonderful.
Lord have mercy, I hate those ads/song.
fintail said:
Also saw an ad for the MB Metris.
I saw that too. Surprised me, had no idea M-B was entering that market. The dealer here built an entirely separate service facility for M-B commercial vehicles, so I guess between it and the Sprinter they are serious about it. Interesting how the N.A. van market has pretty much totally changed in the last few years from old Detroit-style vans to these Euro styles."
684	January 23, 2016 11:56AM	berri	I can never totally understand the lyrics to that Ford commercial song. Maybe just as well.
685	January 23, 2016 11:58AM	fintail	I might offend some here, but in traffic, I don't want to run into the targeted demographic for that commercial who wants to fight. These aren't vehicles that always exhibit excessive driving skill.
686	January 23, 2016 12:14PM	Mr_Shiftright	"berri said:
I can never totally understand the lyrics to that Ford commercial song. Maybe just as well.
You have to be 17 years old again."
687	January 23, 2016 12:18PM	fintail	And a girl.
688	January 23, 2016 12:25PM	Mr_Shiftright	Most definitely a girl. At least it's a song that a young girl could aspire to write, play and sing. No high hurdles there.
689	January 23, 2016 12:33PM	berri	So then, when does Ford bring out the Pom Pom Girls squad
690	January 23, 2016 12:44PM	carnaught	"Re: the Ford fight song commercial:
berri said:
I can never totally understand the lyrics to that Ford commercial song.
Maybe it means that if you drive that car, you're willing to fight anyone who dissses it."
691	January 23, 2016 4:28PM	berri	I think that may be a valid interpretation. But if many can't understand the lyrics, what's the point of the song in the TV spot? Way more people in their 30's and up will be buying Ford Edge's than young hipsters. Just a simple fact of economics.
692	January 23, 2016 5:35PM	Mr_Shiftright	"I think it's more a message of ""it's a jungle out there"" and the Ford is equal to the task."
693	January 23, 2016 6:28PM	fintail	It may also be the inner co-ed shining through the middle aged mommy driving the Escape, just like muscle car ads bring out the dopey high schooler in men.
694	January 24, 2016 10:04AM	fintail	"I see Chevy has a new spot for the new Malibu. While it is no doubt an improved car and not a bad car, the ""OMG it's like a BMW/Lexus"" etc stuff needs to stop. It was cool seeing under 50 year old males in the spot not wearing a beard. Hipster ad agencies..."
695	January 24, 2016 10:34AM	roadburner	"They obviously seek out the mentally feeble to be the ""real people"" in those ads..."
696	January 24, 2016 11:02AM	ab348	I am trying to grow chin whiskers for the first time in my life - at about day 15 and it is driving me nuts. I guess I'll never be a hipster.
697	January 24, 2016 11:18AM	stever	"Except for one shaving in the early 80s so my future wife could see my face, I've had a beard for 41 years now.

Mentioned this elsewhere but our Cruze driving friend is interested in something slightly bigger. She was amazed to see a TV ad for a loaded up Malibu going for almost $36,000. She likes American iron so I doubt that the comparisons to German or Japanese cars moved her any."
698	January 24, 2016 3:29PM	fintail	"I think the ""real people"" in those ads are a pretty representative view of the motoring population. People can be pretty clueless when it comes to cars. Most think a 2005 MB/BMW is new, over-inflate the prices of highline cars, etc.

For the beards...well, sadly, Grizzly Adams passed away not long ago, his fashion sense maybe should to - the dorky 30-something guys in my area using it as a last gasp of freedom after marriage aren't fooling anyone.

It may be possible to load up a Malibu to 36K, but nobody with the brain power to fog a mirror would pay that."
699	January 25, 2016 8:27PM	fintail	"Saw the ""fight song"" ad 3 times during X-Files last night. Today saw an ad for the ""stylish"" Prius."
700	January 26, 2016 8:23AM	ab348	"The first few times I saw the Fight Song ad I assumed it was Alicia Keys singing. Only later did I learn that it was not, but what they used to call a ""reasonable facsimile"" back in Ye Olden days. Presumably Ford chose it because of the resemblance and the fact they could use the rights on the cheap."
701	January 26, 2016 8:55AM	roadburner	"fintail said:
I think the ""real people"" in those ads are a pretty representative view of the motoring population. People can be pretty clueless when it comes to cars. Most think a 2005 MB/BMW is new, over-inflate the prices of highline cars, etc.

For the beards...well, sadly, Grizzly Adams passed away not long ago, his fashion sense maybe should to - the dorky 30-something guys in my area using it as a last gasp of freedom after marriage aren't fooling anyone.

It may be possible to load up a Malibu to 36K, but nobody with the brain power to fog a mirror would pay that.
I just saw the ad again; I still think that the ""real people"" are not the sharpest tools in the shed; ""inane"" and ""goofy"" describes them pretty well."
702	January 26, 2016 10:51AM	stickguy	"ab348 said:
The first few times I saw the Fight Song ad I assumed it was Alicia Keys singing. Only later did I learn that it was not, but what they used to call a ""reasonable facsimile"" back in Ye Olden days. Presumably Ford chose it because of the resemblance and the fact they could use the rights on the cheap.
That isn't an Alicia song though. Some other pop singer (name escapes me, but one of the bunch that all sound alike to me!) does it.

Ok, looked it up. Rachel Platten."
703	January 26, 2016 11:28AM	fintail	"Exactly. Remember the Camry people/Camry family spots.
roadburner said:


I just saw the ad again; I still think that the ""real people"" are not the sharpest tools in the shed; ""inane"" and ""goofy"" describes them pretty well."
704	January 26, 2016 11:36AM	roadburner	"The ""Camry family"" had to have been the biggest collection of hopelessly nerdy geeks ever assembled in one place. What young boy actually dreams of inheriting a Camry Hybrid?"
705	January 26, 2016 1:42PM	ab348	"stickguy said:

That isn't an Alicia song though. Some other pop singer (name escapes me, but one of the bunch that all sound alike to me!) does it.

Ok, looked it up. Rachel Platten.
Exactly. Doesn't matter if its a Keys song, as long as it is a good enough facsimile to dupe people into thinking it is her."
706	January 26, 2016 1:44PM	stickguy	Not sure why it matters. This is actually quite a popular song recently. If you like pop radio!
707	January 27, 2016 6:29AM	Michaell	Not sure if folks have seen this:
708	January 27, 2016 7:14AM	stever	Nice. AdWeek has some of the back story. Months in the making.
709	January 27, 2016 7:30AM	stickguy	That was cool.
710	January 27, 2016 12:25PM	ab348	All I got out of that is learning that Honda is in the jet business. Didn't know that. The ad otherwise seems like a bit of an ego exercise. I found it better with the sound turned off.
711	January 27, 2016 12:26PM	fintail	They didn't show the Crosstour, Isuzu-based Odyssey, etc.
712	January 27, 2016 2:35PM	stickguy	It was an odyssey based Isuzu. But a rodeo based Honda.
713	January 27, 2016 2:57PM	stever	I didn't have the sound on so maybe that was a good choice. I liked Honda's Cog commercial too. Also a Wallace & Gromit fan.
714	January 27, 2016 6:46PM	fintail	"Oh yeah, the Rodeo, that's how the relationship went. Barely see those anymore, while I see Civics and Accords of the era many times a day every day. I also saw an early Odyssey today.

Did Honda have a spot about a disassembled car or something? I have a vague memory."
715	January 27, 2016 8:03PM	stever	"Sounds like the ""Cog"" one.

Those old Odyssey wagons with the ""original"" magic seat were great."
716	January 27, 2016 9:30PM	fintail	Ah yeah that's the one.
717	February 1, 2016 12:50PM	stever	Sumo Wrestlers Demonstrate Benefits of Safety Systems in 2016 Toyota Prius
718	February 2, 2016 8:57AM	PF_Flyer	The first trick is getting the sumo wrestler inside the Prius
719	February 2, 2016 10:49AM	Mr_Shiftright	Not the best image for a vehicle if you ask me, unless you're touting 3/4 ton pickups.
720	February 2, 2016 8:31PM	berri	I wonder how one of those new Ford aluminum trucks would fare if a Sumo smacked up against it?
721	February 3, 2016 7:59AM	PF_Flyer	Ought to be some fodder for this discussion after the game coming up. At least 8 manufacturers are going to be running ads.
722	February 3, 2016 8:55AM	Mr_Shiftright	I hope it rains.
723	February 5, 2016 9:09AM	PF_Flyer	I think that somebody who hits the lottery ought to buy a spot during the game to run this... just for fun
724	February 5, 2016 8:00PM	berri	Hee Haw
725	February 6, 2016 5:46AM	PF_Flyer	"berri said:
Hee Haw
It might not hold up for the cellphone set, but it was funny in its day"
726	February 7, 2016 1:43PM	stickguy	"I'm watching the puppy bowl, and Subaru is one of the sponsors. So they have had a bunch of the labs driving Subes ads on, including a bunch I have never seen before. Some really funny bits too.

GM should take a hint. Cute dogs, not dumb people."
727	February 7, 2016 2:03PM	roadburner	"Ford and Toyota as well; I just don't think that ""People who buy our cars are morons- why not join them?"" is a successful long-term promotion strategy..."
728	February 7, 2016 6:40PM	PF_Flyer	Prius as a getaway car? I can't decide if that ad was clever or not
729	February 7, 2016 6:53PM	stickguy	"Better than most Toyota ads. And did a nice job poking fun at typical Prius owners.

I give it a thumbs up. Conditional."
730	February 7, 2016 9:07PM	iluvmysephia1	I must check out the new Toyota Prius at a little more depth than that ridiculous commercial!
731	February 7, 2016 9:22PM	roadburner	I thought that the entire Super Bowl was a bit of a dud; the game, the halftime show, the ads- they all fell flat in my opinion.
732	February 7, 2016 9:23PM	stickguy	"I sat in one Saturday. Seats and interior a little better than I expected (especially the seats). Roomy. Not sure I could get used to the dash, but probably if I had to.

But the looks, very pointy!"
733	February 7, 2016 9:54PM	iluvmysephia1	Very pointy?
734	February 7, 2016 9:56PM	stever	Fins, lol.
735	February 8, 2016 5:09AM	PF_Flyer	I like Christopher Walken, but does Kia really benefit from saying the car is like a fancy sock??
736	February 8, 2016 7:03AM	stever	"""Mini, Acura, Fiat, Buick, Audi, and Hyundai were among the top five brands -- with an overall increase in searches on desktop and mobile of 100%, 38%, 25%, 15%, and 13%, respectively.

Jeep with 76% and Kia with 203% were the two brands that saw the highest traffic lift on Edmunds.com during the fourth quarter of Super Bowl 50.""

Super Bowl Auto Ads Increase Searches On Edmunds (mediapost.com)"
