web-scraper-order,web-scraper-start-url,home_page,home_page-href,reviews
"1666819731-1798","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","#89, delicious!"
"1666819731-1799","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","I'm not gonna get all fucking scientific or anything... I won't be describing 20 different fruits, tastes or 20 different feelings... it's just a good beer! The taste of alcohol doesn't smack your ass down hard at all... it just happens to be perfectly balanced and that's it... St. Bernardus or Rochefort will hit you straight in the face... I can't taste the plums, cherries, orange peels and shit... all I can taste is a strong ass beer that has been done right... take it or leave it..."
"1666819731-1800","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Look: it looks like it's a light brown, with touches of orange, it LOOKS like light should be able to penetrate through it, but it absolutely does not



Smell: wet, damp wheat, heavy fruits, raisin bread



Taste: figs, figs, and figs. dates, a very moist cinnamon, fruit, and raisin cake, brown sugar, wood



Feel: smooth, a bit of heat, suprising as everyone says you can't detect the alcohol at all



Overall: the big question: is it the best beer ever? not as far as I can tell. it is fantastic, but it does have a bit of alcohol tang/bitterness/heat. a fantastic quad, but i'd probably take st. bernadus most days, especially because it's so much easier to get (this bottle was $39.99). no regrets, happy to cross it off the list, but i won't be seeking it out...unless I'm in belgium"
"1666819731-1801","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","I am lucky that I live in a acceptable range to get the Westvleteren 12 bottles. 

I always drink this beer after work or after cycling and I don't eat any sugar drinks or food before so I will taste it maximum.

This is for me the best tasting beer in the world.

Smell and taste is 5!"
"1666819731-1802","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Obviously the product of divine intervention."
"1666819731-1803","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Out of the bottle at Westvletern, Belgium.



It has happened: man has landed on the moon, Lindbergh flew around the world, and Raul has finally had Westvleteren 12. It feels like I have committed a crime but won’t be caught. Something unearthly is happening here… Like Shawn Kemp using a rubber or something.



I’m gone and I may not want to be found."
"1666819731-1804","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Usually I blind-taste beers but I've read so much about this one over the years I certainly know of it's reputation. That said beyond being a monastic Quad I do not presently recall any specific points/features of this beer and have not read any reviews below (yet!)... I don't know what to expect, am I 100% honestly going to find this a 'Score:100' beer? 

This is my 2,000th beer rating/review so it had to something with the prospect of wowing me; fingers crossed... 

L- Dark chestnut red-brown. Pours with minor haze with some sediment left in the bottle. Head forms swiftly, take the pour slowly. 3Cm pale tan head. ps@+10mins a patch of bubbles holds the whole way down. 

S- Quite malty with a light hint of spice.

T- Woah!! Ok, well THAT got my attention. Instantly deep and roasty-rich, notable ABV% brushing my palate and a good balancing hoppy-bitter aspect into the finish.

F- Big, rich + 'visible' ABV% but well balanced by hops.

O- Made for slow-sipping. Lovely, complex and big yet mostly refined. The ABV% is unusually loud for 10.2% and that surprises me. (I had an 18.1% yesterday less shouty on the palate than this one). FWIW I'm tasting this on a clean palate. My wife tried it after eating chocolate and didn't get the ABV-zing. Nice. Would I drink it again? Yes if I could drive to the brewery and buy it for peanuts. Worth the after-market price? Certainly once...

Review/scoring all done, now the reveal, I get to read the bottle lables to see what I missed! 

330ml bottle BB: [xx]-01-2026 Euro16-00 Bought from [xx shop]/Belgium as part of a large pick-your own consignment to London. The xx's being to anonymise people who perhaps have breached their required agreement with the brewery not to resell this beer."
"1666819731-1805","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Thought I’d never score one…much less three…thanks Michele!



Poured cold to a champagne coup…closest to a chalice I have. Nose is light floral, with a strong funky bready yeast. Thin effervescent head that maintains throughout. Color is a dark amber, with a few floaters. Taste is a solid crackery malt, with a constant hit of funkiness. Mouthfeel is crisp, with an earthy heaviness, and a ton of carbonation. As it warms, there is a stone fruit vibe that really overtakes the tongue. Alcohol doesn’t bite, but brings on some warming fairly quickly. I’d say it’s a great representation of the style, but hell, isn’t this that misleading? This is OG for the style, from which others should compare. I should let the next half of the title warm, as that seems to really bring out more complexity. The flavor lingering is really satisfying.



The wife asked if it was worth $50 a bottle? Is any beer “worth” $50 a bottle. Yes. Plus it’s a story of history, with a present day support of a simpler lifestyle and dedication to higher purpose."
"1666819731-1806","https://www.beeradvocate.com/beer/top-rated/","Trappist Westvleteren 12 (XII)","https://www.beeradvocate.com/beer/profile/313/1545/","Had this in Aruba …. Reputedly best beer in the world at the time. It was damn good…. Best beer in the world good?… it was good…. Not worth the 30-50 bucks I paid for it though"
"1666819733-1807","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Parabola is dark as night like melted chocolate with a nice mocha colored head. I smell molasses. I taste molasses, strong and semi sweet. I get some woody alcohol in the mix. What a blend. The different whiskey barrels are very amazing. The alcohol is well hidden and you can take big bites and chew on this beer. The alcohol settles to the bottom and although that's science, the flavors also sink there and are more pronounced in strength too, gives a different aspect of the beer. Including the smell. You study that and you may find the different barrels. Overall very remarkable and worthy of reconsideration. 2020 Vintage. Lions, Bears and Beers!"
"1666819733-1808","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","2021 variant. Good viscosity on this. Great barrel. Just something missing on the back end. The beer pours very dark, with modest head, more than I was expecting. Nice aromas of chocolate, coffee & vanilla. I'd rate this above average, but expected more based on the ratings on here. Wouldn't run out to buy this again the way I searched this one out, but would gladly drink it if I was out and it was on tap or happened to be a bottle in the cooler."
"1666819733-1809","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","This beer is nearly black in color. There is a modest head that persists, and there is a little bit of lace.

Aroma of cherry, chocolate, coffee, vanilla, and a little booze.

Cherry taste, but taking a back seat to chocolate fudge and espresso coffee. Some vanilla in the taste, and some bourbon.

A big, slow-sipping beer."
"1666819733-1810","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Pours a cola colored dark amber; lighter still that one might expect. A full 2 finger frothy mocha head. Nose is roasted malts, bitter coffee, and chocolate. Taste follows suit. Not much barrel character to speak of. Overall, average. 2022 vintage."
"1666819733-1811","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Just opened a 2017 vintage.

Dark brown, almost black. So dark it absorbs the light! Thin head but maintains a lacy ring around the rim. Bourbon and coffee aromas, with flavors of dark chocolate, coffee, Bourbon, vanilla and brown sugar. Slightly oaky, but not overdone at all. Very thick and lingering finish. Good stuff."
"1666819733-1812","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","2021 bottle:



Appearance: Black, thin head.



Smell: Rich, chocolatety, boozy, wood, vanilla.



Taste: Really thick and coating right away. Big vanilla barrel note that transitions to rye spiciness. Chocolatety and mild sweetness. Kind of separates into beer and barrel factions before coalescing again by the end of the glass.



Overall: Sort of a whale for me, I've been wanting to try for years and finally FW sent some to MN. Very thick stuff, tasted great then kind of had an awkward phase of “here's beer” and “here's barrel” before coming back together as a unit. Tasty stuff!"
"1666819733-1813","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","A: Inky black

S: brown sugar, coffee, chocolate, oomami (soy sauce?)

T: brown sugar, coffee, chocolate

M: thick

O: well it's not a Bourbon County but it's still pretty good."
"1666819733-1814","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Picked up a few a while back - opened the first on a special occasion.



L - Nice pour, head not so thick, but hung around long enough to look nice and chewy.



S - Nothing noticeable.



T - Exquisite. Truly delicious. Deep, some sweetness, and excellent complexity of flavors. As compared to many other RIS, no bitterness at all, and not too sweet. Really great. ABV extremely well hidden.



F - As expected, smooth and easy to drink.



O - Definitely a world class beer."
"1666819733-1815","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Growler filled at Half Time in Mamaroneck on 3/26/22, 2022 vintage



Hooooooo boyyyyy. Parabola. Finally. We don’t see much FW here in Mass, but thankfully a trip to Philly found me at Half Time on the way back, where I ended up with this gem, as well as Perennial Abraxas! I’m so hyped to try this so let’s just get into it



Pours a very dark brown with a finger of creamy tan head that fades to a ring and leaves minimal lacing



This beer relies heavily on the bourbon barrels in the nose, with most of the complexity coming from them. I’m picking up on aromas of spicy whiskey, toasted oak, sweet vanilla, dark cherry, toffee, smoky tobacco, plum, milk chocolate, and toasted coconut



It is a bit less complex in taste, but I still think it’s just as good. On the front end of the sip I’m tasting dark cherry, dark chocolate, toasted oak, brown sugar, and sweet bourbon. The swallow brings notes of spicy whiskey, plum, toasted oak, coconut, roasty coffee, tobacco, and toffee



A medium full body pairs with gentle tingling carbonation, resulting in a thick and oily beer. Finishes mostly dry with a decent heat



This wasn’t mind blowing by any means, but it is pretty great. I grabbed a bottle from Half Time as well to cellar. Let’s see how this is holding up in 2 years"
"1666819733-1816","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","* Note: I am a beginner and this is the first beer I've loved. 



Rating the 2015 bottle I just had. 



L: Almost black and pretty opague. Not too foamy. 

S: Chocolate, cherries, and coffee or maybe espresso

T: My best way to describe this is that it tastes like someone poured bourbon or whiskey into a glass of red wine and mixed it with a chocolate bar-- but somehow some cherries fell in. Very strong, 

F: Smooth and thick like I like my women.

O: This is so boozy and sweet without actually being too sweet like wine could be. Not sure how else to describe it. I took big sips but didn't rush it. I was so happy"
"1666819733-1817","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Poured the 2015 edition and it's now 2022, so I'll try and round these scores up where it makes sense since I think this is past its peak.



L: Very dark brown (won't call it black), tiny head that recedes quickly and with little lacing.

S: Raisins, roasty, some barrel.

T: All sorts of things happening. When colder it matches the nose; as it warms you get rich dark chocolate, a little vanilla, and some booziness as well.

F: Thick, smooth, dessert-like.

O: Definitely should have opened this a couple years earlier but it's still one of the greats."
"1666819733-1818","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","L: Looks almost black, small, quickly receding kh!ki head, no lacing.

S: Snot locker gets some chocolate, dark fruit, fig or date maybe a bit of coffee and some leather. Kinky.

T: This is tasty, all of the aforementioned odors, some licorice, char and cherry. 

F: Smooth, creamy, not much carbonation at all.

O: This is damn tasty and it certainly takes the chill oughta' these old bones."
"1666819733-1819","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","It is difficult for me to get as hyperbolic as the average ratings for Parabola. But that's OK; I'm an old man and a high ABV (13.6 on the 2020 vintage) no longer impresses me. But, this is a wonderfully smooth RIS and it was enjoyed after-dinner along with two friends. Another year cellared will take care of two rough edges: lingering hops; and a fuller melding of the dark fruit and chocolate, like the dessert that Parabola should supplant.



I am an enthusiast for FW and particularly how its owner (Duvel) is smart enough to let FW do its thing. But that is another story littered throughout enough of my reviews of the 7 other brewers Duvel owns; all I like to varying degrees."
"1666819733-1820","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","2019 vintage. Wonderful aroma of figs, coffee and anise. First sip is intense flavors of bourbon, followed with strong dark chocolate, licorice, and stone fruit. Long lingering finish, you do get a bit of alcohol hotness, but that comes with the territory. A truly world-class beer."
"1666819733-1821","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","12 ounce bottle, 2021 vintage. Served in a snifter, the beer pours dark brown/black with about an inch tan head that stuck around a while. There's also a good amount of lacing. I like the aroma a lot, the brew smells like bourbon, vanilla, roasted malt, dark fruit/cherry, toffee, chocolate and earthiness. I think the taste is similar to the aroma, but with the addition of some oak, caramel, wheat, licorice, burnt/charred malt and rye. There's a lot going on here! Mouthfeel/body is full, it's slick, creamy and easy to drink with a moderate amount of carbonation. I thought this was a really good overall brew. Wish I would have bought more of this when I was able to, will definitely buy more the next time I can!"
"1666819733-1822","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","R88 coming at you asshats real time

2022 Parabola at The Firestone Walker Propagator

On the nose is all Dark Roasted Espresso/ Cold Brew like Coffee , Dark Malts, Browned Sugar, Vanilla, Fresh Tobacco, And Heat from alcohol tickles ma nosehairs.

Taste is barrel heat up front, intense espresso , subdued organic Tahitian vanilla, that delicious belgian dark chocolate . All the shit that i consider to be a great BA Stoutm none of that 3 paragraph note shit.

Look is great. Mouthfeel is great

Overall 5/5 . Drink fresh cuz only dimwitt would age this"
"1666819733-1823","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","Poured from 12oz bottle into a tulip. This is the 2021 version, aged in bourbon, rye, and wheated whiskey barrels. It's hard to imagine I've gotten this far in my beer-drinking life and have never yet tasted any Parabola.



Appearance: entirely black with a finger and a half of thick, creamy dark-tan foam atop. Beers like this really have a head-start on looking good, don't they?



Smell: wood, malt, whiskey; maybe a little chocolate thrown in for good measure. There're notes of dark fruit as well, which you know I always love.



Taste: rich, that's for damn sure. There's dark cherry and raisin and date and prune, of course, but also just a bit of oak and whiskey that add an extra dimension to the fruit and sweetness and booze. Very, very good indeed. Really, very wonderful.



Mouthfeel: thick body with a good carbonation and plenty of smooth, rich creaminess.



Overall: you never know what you're walking into when it comes to a beer that has a big reputation, whether it's an oldie or something super hyped. This beer is just downright excellent."
"1666819733-1824","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","12oz bottle poured into Duvel tulip. Picked up from liquor store for around $10-12. 2020 vintage No.11 printed on front label.



Appearance - Black opaque body with a small, brown, creamy one-finger head with decent to low retention, good lacing and stick. Head easily regenerates with a swirl. 4.75



Smell - Dark fruit. Plums. Very vinous, rounded out with some chocolate and roasted coffee character. 4.75



Taste - Absolutely incredible. Flawless. Balanced. Bold up strong dark characters upfront but mellows out into a slow, rich, robust journey to a perfect aftertaste. 5



Mouthfeel - Smooth, creamy. Warming. 5



Overall - No off characters whatsoever. 5"
"1666819733-1825","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","One of the very best non adjunct BA Stouts"
"1666819733-1826","https://www.beeradvocate.com/beer/top-rated/","Parabola","https://www.beeradvocate.com/beer/profile/2210/41815/","There is depth to this that's pretty incredible.  I can smell licorice, bittersweet chocolate and musty whiskey barrel.



The taste is sweet with chocolate, cherry, wood and liquor.



It has a medium mouthfeel with a small amount of bubbly carbonation.  The finish starts complex with the licorice, chocolate and cherry, then fades to a long dry bittersweetness.



Wow, what a beer.  It's the most complex stout I've had but the flavors are never muddled; always clear.  I give it a 5.9 out of 6."
"1666819735-1827","https://www.beeradvocate.com/beer/top-rated/","Samuel","https://www.beeradvocate.com/beer/profile/22511/398590/","750ml bottle at share. Cloud day good laden pour, thin white foamy head. Tart, musty aroma. Taste is a bit of farmhouse funk, sweet, fruity, grassy."
"1666819735-1828","https://www.beeradvocate.com/beer/top-rated/","Samuel","https://www.beeradvocate.com/beer/profile/22511/398590/","Finally cracking this bottle after getting it in one of the HF home delivery programs many months ago. Pours less billowy than many of the HF offerings, with little head retention or lacing to speak of. This is a superbly well-rounded and nuanced offering, with all of the characteristics of a rustic saison, a fine effervescent white wine, and a barrel aged sour all-in-one, with no one attribute dominating the others. $60/750ml is very high, but this is barely over into 'worth it' territory



93/100"
"1666819735-1829","https://www.beeradvocate.com/beer/top-rated/","Samuel","https://www.beeradvocate.com/beer/profile/22511/398590/","Bottle. Clear yellow pour with a white head. Mild vinous bouquet. Good stuff. Wine barrel gives way to tasty farmhouse notes. Not crazily complex but so solid, clean, and refreshing. A over average body and mouthfeel."
"1666819735-1830","https://www.beeradvocate.com/beer/top-rated/","Samuel","https://www.beeradvocate.com/beer/profile/22511/398590/","This one pours a golden and bright orange color, with a small fluffy head, and lots of lacing.



This smells like hay, minerally funk, lemon candy, grassy funk, honey, oak, white wine, grape, sweet floral funk, and pear skin.



This is absolutely phenomenal, and represents the best of what Hill Farmstead is capable of. The recipe appears to be a cross of two of my favorite beers that Hill Farmstead has ever done - Vera Mae and Le Sarrasin - so this beer has been on my list for a while now. It's got this wonderfully fresh and lemony taste to it, like funky lemon candy, with that rustic funk - pear, citrus, grassy, a little bit of herbal and mineral character, along with lots of oak spice. There's also an outstanding sweet floral honey-like flavor.



This is light bodied, effervescent, and very drinkable. Taking down an entire 750 of this one would be absolutely no problem.



This is in the top 3 of all Hill Farmstead beers I've ever had, and it's maybe even the best beer overall that I've ever had. It's honestly perfect."
"1666819735-1831","https://www.beeradvocate.com/beer/top-rated/","Samuel","https://www.beeradvocate.com/beer/profile/22511/398590/","Have had this several times. One of hills best"
"1666819737-1832","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","Cradled 750mL bottle served in decanter, sat for ~20 minutes, then served into glass. Pours a rich burgundy color with a finger of pink foam. Aroma is cherry forward, but not in a fleshy, fruit forward way, instead delivering a rindy dark pit. It's morphs into notes of almond and cinnamon, with light tart cherry and stone just beyond. Complexity is notable, without any overtly sugary tendencies. Flavor profile delivers those same almond and cinnamon notes. Cherry is present, with a tart twist. Stone, followed by big lemon zest and grassy notes play the outro. Again, the complexity and depth is just amazing. For a beer blended with cherries, it develops much more nuance and thought beyond this single note. Mouth feel is medium in thickness with a consistent grit throughout. It verges on bubbly, at least at the onset. Overall, cherry notes here are just a delight, swirling together with almond and cinnamon for a thought provoking sip. It refrains from every dipping into overtly tart or sour. 



2018. Served from a 750mL bottle. Decanted. Reviewed from notes."
"1666819737-1833","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","Drank in the night of 31st December, 2021. Last beer of the year."
"1666819737-1834","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","750 ml corked and capped bottle, courtesy of Cardinal Pub & Bar, Stavanger. Vintage 2007, ABV is 5%. 300 gram of Schaerbeek cherries are added per liter beer. Aged in oak barrels. Deep red colour, huge pink head. Intense aroma of ripe cherries, hints of red wine vinegar. Equally intense flavour of sour cherries, not as lemony as the Lou Pepe Framboise. Drank it a bit too cold, still refreshing and pleasant to drink."
"1666819737-1835","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","2016 sticker, quite good but not sure if worth the premium Over regular Kriek"
"1666819737-1836","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","2016 vintage. 1000th beer!"
"1666819737-1837","https://www.beeradvocate.com/beer/top-rated/","Lou Pepe - Kriek","https://www.beeradvocate.com/beer/profile/388/3659/","I just had a cellered Lou Pepe Kriek from Cantillon bottled in 2010. I poured it into a snifter. I imagined myself being in the garden of a Belgian Brassiere while drinking it.



Look: dark reddish light brown with a thin white head



Aroma: cherry pie and red wine.



Taste: wheat/grain, tart and slightly sweet cherry, lots of cherry, some funk/vinegar, red wine and oak.



Body/Overall: medium body, soft/velvety, well balanced and delicious."
"1666819739-1838","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","2022 Vintage. Side-by-side with Mother of All Gooze Anniversary Blend.



Hazy golden yellow coloration. Gusher on the pop, frothy white carb. 



Nose is sweet, tart, funky. Notes of underripe peach, lemon zest, and bright, musty funk. 



Palate tart and full of stone fruit flavors. Medium acid and a touch of minerality. You can tell the youth on this, whereas on MOAG you really can tell the age on the blend."
"1666819739-1839","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","Received from @dimidiata. Pours a bright golden color with a small amount of short-lived white head that receded to a thin ring. Fully translucent, almost clear. Aroma has tons of funk, well complemented by complex wine and barrel noted. along with lemon & dandelion. Overall a wonderful smelling beer. 



Taste picks up right where the nose left off. I get apricots, wine barrel, apple vinegar, lemon, hay and general barnyard funk. Acidity is spot on. Tart, but it doesn't beat you over the head, allowing all the other wonderful flavors their time in the spotlight. Light bodied, bright, crisp and clean. 



Overall, an absolutely wonderful beer."
"1666819739-1840","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","2022 vintage



Review 1100!! I figured I’d bust out a special bottle for the occasion, and what’s better than the highest rated Gueuze on BA? Well, Gueuze-inspired I should say, based on recent thread. Whatever the fuck we wanna call it, I’m beyond excited to try this so let’s get into it



After a long and annoying struggle with the double cork breaking inside the bottle, it pours a cloudy orange gold with 2 fingers of creamy white head that fades to a thin cap and leaves decent lacing



Wow, this is super bright in the nose, just an absolute. punch of funk. I'm picking up on aromas of lemon juice, sharp oak, old leather, wet hay, vinegar, apple skin, dried apricot, tart white wine (surprising given the red wine barrel aging), and general floral notes. Really all over the place but fantastic



While it's not as incredible in taste, it is still very damn good, just less sharp than you'd expect based on the aroma. On the front end of the sip I'm tasting wet hay, lemon zest, jammy apricot, white wine vinegar, pear, white pepper, dry oak, and light leather. The swallow brings notes of bright white wine, stone, lemon yogurt, orange juice, apple skin, straw, and light honey



A light medium body pairs with moderate carbonation, resulting in a crisp and zesty beer. Finishes very dry with a balanced tartness



Super annoying cork aside, this is a fantastic treat of a beer! There's something special about this one doing a very convincing Belgian impersonation, in the most flattering way. I need to get more to cellar, cheers BA!"
"1666819739-1841","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","the 2016 is on point right now. Very complex, sharp and interesting wine barrel aged sour. if you haven't had a chance it's very much worth seeking this beer out!"
"1666819739-1842","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","Was so hyped for this beer, and it is good...but left feeling disappointed overall"
"1666819739-1843","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","2016 Vintage



750ml corked and caged bittle - poured into a Riesling/Zinfandel stem at 45°F.



Pours a slightly foggy translucent honey-golden, really verging on orange, like a West Coast IPA. A finger of coarse, sticky, sudsy off-white head forms, with fair retention, and settling to a decent collar, with weak, spotty lacing. Clings to the glass like whiskey. Really a beautiful beer.



Nose: This one travels. No shortage of funk here. Tons of damp hay and wine-soaked oak, with plenty of bright lemon juice and rind. There's ample leather book binding, dusty stone cellar, petrichor, magnolia blossom, and a really dense note of patchouli, with some sweet apricot and marmalade threadinf through. Some funky stable, sea shell minerality, and sweaty brett emerge, but the funk is balanced by plenty of bright fruitiness. Huge nod to Cantillon here.



Palate: Duck Duck Gooze emerges with an impressively balanced acidity. Like biting into a ripe stone fruit, there's a bright *POP* of tartness, but it immediately steps back, becoming more of a lemony tang. Lemon oil, orange juice, apricot, and crabapple lend bright fruity notes, with undertones of cabernet grape, cranberry, unripe plum, and coriander seed. The tartness begins to rapidly subside, showing quite a bit of grain - dusty, with hulls. An almost Gueuze level of funk presents itself in the form of wet hay, damp wood, old musty stable air, milkweed, and a touch of herbal flowery notes with just a whisper of sweaty funk. The tartness completely disappears, and the finish shows wheaty grain, grass, lemon essence, white oak, and just a touch of grapefruit oil that clings to the palate.



Mouthfeel/Body: Absolutely stunning. It's crisp, airy, and quenchingly dry with a shimmering minerality, but there's definitely some soft body which lends presence. The effervescence is truly perfect. Champagne. Zippy, airy, fluffy, and fizzy, but soft and supple. An oily feel lingers.



Overall: This is perhaps the most stunning American wild ale I've had in a long time, perhaps ever. I'm not sure if this is Method Traditionelle or not, but either way, this really is a masterpiece. A sweet grain presence, incredibly balanced acidity, ample funk contrasting against beautiful bright fruity notes, and it all comes together so seamlessly and flawlessly, this has truly transcended the style itself. Simply stunning."
"1666819739-1844","https://www.beeradvocate.com/beer/top-rated/","Duck Duck Gooze","https://www.beeradvocate.com/beer/profile/18149/51116/","Had 2013 in June 2020. Amazing"
"1666819742-1845","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","This fine offering was gifted to me by BEERchitect and I am indebted to him immensely! This beer receives the highest rating in all categories by me. One of three imperial IPAs that are hard to get but also meet the expectations and surpass! Welcome to my big leagues Dinner!!!"
"1666819742-1846","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","Been waiting over a decade to try this beer and even longer to visit the brewery. Finally did both! Had it on draft and took a few bottles home with a date of 26AUG22. This absolutely meets the hype. Incredibly delicious and absurdly drinkable for the ABV and style. SO fruity and so floral. The smooth body and delicate mouthfeel are truly impressive. This is the real deal."
"1666819742-1847","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","Pours a dirty darker straw color; cloudy but see through; white head that laces quite beautifully, a dense film lingers and lingers.



The aroma literally jumps out of the glass on this beer; it has an essential oil like brightness to it, incredibly vibrant. A mix of fresh in season fruits; nothing tropical to me just local summer fruits, but with an extra citrus like bite to it; a little bit of vegetal dank on the finish, it cuts short of onion garlic territory for me.



Taste is much of the same but the beer becomes less fruity more citrus, pithy, with a pretty nice minor sweet malt presence; slight resin/sap aftertastes.



This is a double IPA that is for sure; it has a pretty hefty body, higher end of medium. A very clean drinking beer, dry and biting bitterness on the finish, prickly sappy tingling on the tongue. Also letting you know this is a double IPA is the slight alcohol presence on the finish, no overbearing by any means but present.



Well it is easy to see why this beer has the reputation it does. The aroma alone is intoxicating but the flavors and feel combine to make this a very good beer; I love the bite and big hop presence on such an aromatic beer. Lovely beer."
"1666819742-1848","https://www.beeradvocate.com/beer/top-rated/","Dinner","https://www.beeradvocate.com/beer/profile/20681/115317/","I've never come across this highly regarded beer, so was pleasantly surprised to see it on tap when I was out to dinner last night. The appearance was that of.....beer. Cloudy and medium yellow, with almost no head. The lack of head could certainly be chalked up to the fact that it had probably been a minute or two between the pour and its arrival at my table. Regardless, while there was nothing wrong with the appearance, nothing particularly stood out either. 



The nose was a different story. I'm desensitized to IPA aromas at this point, but this beer smelled amazing Loads of citrus, mango and other tropical notes. Simply an excellent smelling beer. 



The taste was very nice, but not as tropical as the nose. Grapefruit was the only taste I could pick out, but whatever else was there it was above average, but didn't blow me away (keeping in mind I'm not a big lover of IPAs). The feel, however was amazing. Very full, creamy and pillowy. Absolutely excellent. 



Overall, I though this was a very good beer, led by the aroma and the feel. I hope to be able to luck into some bottles sometime right around a NBS BIF so I can share it with others."
