,username,location,text
3107,PlayaFlyy_Mack,International✈,Georgia needs to legalize WEED nd PROSTITUTION
3108,Ozzhustle,Wakanda ,"U drink Alcohol -u get Aggresiv u. Vomit Stupid things But. Its legal ' u smke weed u laugh,eat nd sleep but its illegal!#legalize"
3109,oh_youfake,,@SLM_x3 Omg i was thinking the samething.. they should legalize weed nd make cigarettes illegal
3110,Rebelwithwisdom,,"If Romney Was Too Say He Will Legalize Weed For Medical Nd Personal Use, Would U Still Vote For Obama"
3111,ABM_Deej,Lil Hati,When i be the president ima legalize weed nd free my uncle
3112,BlueIce6102,"Virginia Beach, VA",@Aye_Peachez i bet they can work if they smoke weed every other sunday. u can smoke nd be a good productive citizen. legalize pot
3113,GMilcznski,"Queens, NY",http://t.co/G2GJhTRP read that... a respected judge wants to legalize weed nd it will save the US government 41.3 BILLION dollars a year
3114,KingMac___,anywhere there is PIZZA,"if Obama legalize weed, they gon tax the shit outta it and yall niggas gon need to be certified to sell nd grow it."
3115,TrippyMontana,Exit 1 7,"Dey Need 2 Gonn Head Nd Legalize Weed Everybody Smoke It &amp;&amp; Aint Nobody Ever Died From It
#LegalizeDatShit"
3116,StripeGangMac,Eastside/Camden,"RT @HovStayRollinUp: If Obama Lower Gas Prices, Legalize weed, nd pay off a bill of your choice.. this nigga ... http://t.co/7V7iGbuG"
3117,HovStayRollinUp,Jersey ,"If Obama Lower Gas Prices, Legalize weed, nd pay off a bill of your choice.. this nigga would be president forever.. smh ""Dreams"""
3118,Juliseea_e,Raleigh/North Carolina,“@_DylM: Obama just need to say he gonna legalize weed nationally..nd that nigga gonna reelected so fast...”
3119,_DylM,U.S.Virgin Islands,Obama just need to say he gonna legalize weed nationally..nd that nigga gonna reelected so fast...
3120,WeirdyThoughts,In your mind...,"RT @Boi_Whaaat: I really dgaf who the president is unless, a nigga come in nd legalize weed, make curfew later ... http://t.co/ckL5CerC"
3121,Jbirdjackson,Lo tryna flip shyt,wen dey legalize weed all da weed man gon lose out mcdonalds gon hav it all bruh mcbluntz .nd mackush bigdro happy mid nd shyt lmfao foolish
3122,brooks_tanesha,NY ♥,"Bath salts should b illegal nd dey should legalize weed...weed not makin ppl eat otha ppl faces
Rt: if u agree"
3123,_SwaggApproved,Gettin Money,"I wonder what drug dealers gon do if thy legalize weed, shit probably sell pills, syrup nd dope lol"
3124,Tweet_ND_Sour,,they need to just go head and legalize weed.  The economy would go up and the crime rate would go down
3125,DarkSKINplayboi,"hazelwood, mo","Unless mafuckas seriously gon lower gas prices, bring us all da way out of a recession nd legalize weed i aint fallin for nun of dat shit!"
3126,Sin_Milla,# FadedGang #Cloud9 #DroSmoke ,Someone Told Me I Should Vote..Fuck That..Obama Had A Whole Year Ta Legalize Weed And He Didnt ..Fuck All Future Nd Past Presidents
3127,Iamthatlife,"Indianapolis, IN","The day they legalize weed is the day imma  go to the anderson police department nd face a blunt on they stairs,"
3128,__Jumoke,I'm international baby ✈,#My100Wishes Legalize weed nd if ur 14 u can smoke it on tha weekends a long wit adults
3129,world_famous007,Sweet Sounds,"Legalize weed nd guns @erigganewmoney: As a street boi... I come become president.. Talk ur mind watchu wan me to fix and adjust..."""
3130,real_mutou,,If they legalize weed police go stop making money no more weed to take nd sell in the station
3131,_courtneyharth,☯,So I seen a commercial nd apparently the government is trying to legalize weed. #WTF
3132,ThyckAsIWannaB,everywhere u want to be,nd i said churrrch #preach!! lol &gt;&gt;“@grind2times @ThyckAsIWannaB weed is medicinal even for stress i dunno why america wont legalize it smh”
3133,ItsFRFR,"Atlanta, GA","#FRFR RT @whoDAT_DLG: If I was president, I'd legalize weed nd have Wayne in the white house, smoked the Fuck out lol

#frfr"
3134,young_suave900,cloud 1-11,I would legalize weed first nd second
3135,_IsisBanks,Minding My Business OH ✈️ TX,@nadaleenatasha it will mess up the tobacco companies if they legalize weed..nd the government gets alot of money from Tobacco companies
3136,Koleusg,htown,They need to legalize weed period im tired of sneakin around nd shit nd getting in trouble for something soo harmless that many enjoy to use
3137,Slick1887,orlando,If the u.s legalize weed I swea they would make alot of money....nd we would get out of debt fast!!!!!! Bet
3138,toriakhi,Area,"Foolish boy""@laerion88: So jamaica won Gold Silva nd Bronze in 200m!!! Awesome, pls let legalize weed in Nigeria!!!"""
3139,SlogoTshepo,Gaborone/Botswana,"Let thm legalize it.,nd let thm c th goodnes of weed...#boutTime"
3140,FolaFolz,🇬🇧,Y dey av refused 2 legalize weed nd cigarette is still in circulation is beyond mi....
3141,thehooperpate,Wit Yo Girl,if dey legalize weed  its gone be on nd poppin for some folks lol
3142,adrianthomas63,,"200$ ray bans, 15$ chillim, nd 15$ legalize it weed ashtray for 70$ all together!!!!! Who wants to buy it?"
3143,GangGangChinkie,Cloud86WittaRatchetBish,#10ThingsIPlanToDoBeforeIDie 4)start a movement with my music to get people to petition Nd legalize weed
3144,two_jamez,PetezPop,i wish there was no tax on LQ thats the only non-tax i want round here nd to legalize weed
3145,Ryan_Freeman95,,"I wish they would legalize weed, Nd sell it bye the pack like Newports #True"
3146,Trinituhtingbih,"Trinidad, Baltimore, NYC. ","👏RT @JusLomi: lol RT @_sham_sham_  Lmao RT @RudeDudeFool: If Romney want to legalize weed nd Obama doesnt well, Barack it waz real ✌"
3147,RudeDudeFool,Miayayo 305,"If Romney want to legalize weed nd Obama doesnt well, Barack it waz real ✌"
3148,Princerane,Top Of Africa (MEDITERRANEAN),Watched Mac &amp; Devin Go to skl ysterday. Looooool. Dat movie shld be titled 'Weed'. Snoop nd wiz sha want to legalize it.
3149,RoMahfucknDaddy,NJ📍,Get locked up nd find out RT @SlayBacc_Taylor: If They Legalize Weed Will They Free All The Bally Men They Bagged ? #SeriousTweet
3150,SmokedoutLil,,Fucc u gon legalize homo marriage nd not weed?
3151,___LilMickey,"Shreveport, LA✈️Houston, TX  ",",maury said should weed be legalize nd y granny said hell yeah!"
3152,hang1ng_l0w,,first thing i wud do as president is legalize weed cause less people be in jail killin ova drugs nd bring us outa debt quicker
3153,sunneijah,,Do NOT Legalize Weed! Nooooooo ! It's Going To Cost BUCKS For A Nick Nd A Dime! Lol
3154,Moawn_80,My humble abode,they shouldnt legalize weed cause then everybody would be stoned 24/7 nd not get nun done and the food supple would run out quick
3155,_billz317,Naptown ,Jus legalize weed nd stfu
3156,LajiaCherry,,Omfg they need 2 legalize weed nd tax the SHIT out of it so the US can b rich again ^_^
3157,HeAdoresMii69,Anywhere But Here lol ,Just legalize WEED I'm tired of having to watch for boys when I wanna take a stroll nd smoke
3158,Kingfassaa,,they need to just go ahead nd legalize weed....EVERYWHERE
3159,teddy_114,,She tired nd reppin legalize weed  http://t.co/PWJaT2MO
3160,Yoloboi247,,legalize weed nd crime rates would go down. FR
3161,whutluna,rollin' up w/ ateez,Just legalize weed already nd we'll all be happy.!
3162,_bRUTALBEAUTY,,Louisville might as well legalize weed! Shit metro corrections BEEN taking niggas for they weed nd smoking that shit if ya ask me! Lmfao.
3163,PicassoDabbn,Free Kush Land,all dez ppl dien on off dis shyt nd dey still let it be legalized but yet dey wont NEVER legalize real weed.. Why ? who knws america stupid!
3164,Keiontae_DatGuy,AmegoGangStudio,"Dey Should Legalize Weed In All Of USA Because Mo People Smoke Nd Sell It Anyway @BeejDaMartian ""SMOKE IT ALL"" #SWAG"
3165,taureanYaBoss,Va my home Norfolk my couch,Yall spread da word Duck 4 president yall elect me ill drop gas prices legalize weed u can only buy from me nd my crew nd no twitter jail
3166,lynfie_,"md,va,wa",LMFAO !! You Crazy ! RT @Tay_TooCool im voting for whoever tryna Legalize Weed nd keep Gas prices Low! #Rns
3167,KOURTside_tixs,never land,“@call_me_CHELSS: If they would just legalize weed nxggas wouldn't be fxckin with bath salts nd shxt”thats what they want ppl to do tho
3168,callmechelss,"New Orleans, LA",If they would just legalize weed nxggas wouldn't be fxckin with bath salts nd shxt
3169,SRM_pedro,iG: srm_pedro snap: pedroesco4,Yea nd obama legalize weed😏😁RT @TheyLovinGabs: &amp;lt;---- VIRGIN.
3170,Lyl_HOE,,x_x RT @BASEDonWHYLn Why tf is Michelle Obama double dutchin ? Make gas cheaper nd legalize weed before you think it's play time n shit
3171,borntobeWHYL,Traplanta,Why tf is Michelle Obama double dutchin ? Make gas cheaper nd legalize weed before you think it's play time n shit
3172,hymanuhell,Buckingham palace ,Nd how iz diz sposed 2 help reduce Їτ? RT @shenino: #WaysToReduce9jaPopulation GEJ should legalize weed
3173,iStayDopex3,,@Legalize_Reefer yes niqqa iaint got no job im bouta start selling weed yuh feel me? Nd Ok :* :DD
3174,VonBoogie_,"Lawrenceville, Ga","So dey tryna legalize...weed in nyc... too reduce dey whack ass ""stop nd frisk"" law"
3175,Vladdy3o5_,Miami ✈ Atlanta  ,"They might as well legalize weed, ppl take pics of them smokin it, rollin it, holdin it, nd tweetin bout it lol"
3176,stonersimpsonz,DC MD ,Dey need to hurry up nd legalize weed I feel like a crackhead back here lls ....#smokinonmybreak #onetodahea http://t.co/iECgDoxy
3177,M30_0M3,,"its funny how they legalize cigarettes thats killing an giving everybody cancer, when weed is illegal nd ant harming a soul"
3178,martiwealth,Cape town( south africa),Legalize weed federal government nd madness will stop I swear
3179,BIGBOSSFL,,@BarackObama @OFA_IA @barackobama sorry mr.president for asking but r u gonna  keep your promisse nd legalize weed
3180,I_R_He,The Red side of Merseyside,y dem neva rass legalize weed nd tax it rass .... u knw how much phuq'n money tht dem mek :|
3181,BluntBlowingDee,,I Got 2 Papers I Need Typed By Thursday Who Wanna Do Them The First 1 Is Why Weed Should Or Should Not Be Legalize Nd A Idea Job
3182,Kabeloa_manong,"Johannesburg, South Africa","the Government should legalize Weed,public drinking nd 6 to 6parties for jst one week in a year"
3183,Pr33TyLiLLaD33,Lost In Translation,Ask her if she almost done nd say wha going on Obama u gon legalize weed oh wa?“@VICrissy U walk in and your ... http://t.co/JXXCJAoO
3184,STFUQueenIsHere,killer town (ktown),everybody smoke weed.! they need to gone head nd legalize it
3185,tu_real,MISSISSIPPI BABI,Man dey need to gone head nd legalize weed bruh real talk (via @FukYu_yhu_nU)
3186,FukYu_yhu_nU,"West Jackson, MS 🚛 Dallas, TX",Man dey need to gone head nd legalize weed bruh real talk
3187,Ausmullah05,"Pittsburgh, PA","I still don't understand how alcohol is legal nd it's worse than weed ? Just fuckin legalize it, The jakes smoke it too #Rs"
3188,czeebar_,Everywhere I am,#IfIwasPresident I'd legalize weed so @RealWizKhalifa nd @SnoopDogg will move to ma country #bigsmile
3189,kimieshajones_,"Atlanta, GA",They are not gonna legalize weed... Get over it...its not gonna happen...shuddup nd keep dreamin.
3190,BaMaWildKat,"Selma, AL","#IfIRuledTheWorld I would legalize weed, stop racism, promote education, nd only have work/school Tues-Thurs!! BOAW"
3191,_Jasmine_Denise,"san marcos, tx","Everybody know weed aint that bad, the only reason the government wont legalize it is becuz they cnt tax it nd ppl can grow it on there own"
3192,Educated_Fool83,Next door,@youngblakjerk we shuld vote to legalize #shiiishaa nd #weed durin thiz cold dayz...
3193,On3Type_FLy,b-more,I bet i wuld get a ass of votes if i tryd to legalize weed nd drop the age to 18 to drink be runnin wit obama nd shit #lmao
3194,StayHard_Hunter,On A ✈ Blowin ⭕'s,Jus Legalize Weed Nd All Ths Killing Nd BS Will Stop..It Aint Never Killed Nobody
3195,ZiggSpeakFactz,"Fayetteville, NC",They needa go head nd #Legalize weed TBH !!
3196,SirSpace6,"Phoenix, AZ",GNE HEAD ND JUS LEGALIZE WEED.
3197,Lily_Mommy15,"GARY,IN ✈️ CONYERS,GA☀️",Like make them Fuckn cancer sticks illegal nd legalize weed...stupid mfs
3198,racks_gd,,"Evryone should get a L nd we have a bigass parade for 4/20 in JC, make dese pigs legalize weed !"
3199,TDG_Q_MHE,Eastside All Day Everyday ,if you wont legalize weed atleast on NATIONAL WEED DAY LET IT BE LEGAL no petty charges over nickel bags nd shit jus fo one day
3200,VontaJulius,Somewhere Rappn!,If they were to legalize weed......government would fuc it.....tax on it nd prolly could only buy a gram at a time....fuc that.
3201,HovStayRollinUp,Jersey ,Mannn they need to hurry up nd legalize weed so niggas can get better jobs out here
3202,KJWeTheStones,Outside of the Box,All the niggas talkin about legalize weed is gonna b HOT when they see how the tax raises the price on swishers nd rollin paper
3203,_what_the_hec, ✈ International  ✈,#randomthought if the government reallyy wanna make money jus legalize weed nd add ah sell tax to dat ish... #ijs #rns
3204,Remoan_wifeyy,Cole's World,#IfIRanTheCityForOneNight ill juss go in dha banks nd give people money jus fha fun. legalize weed :) :)
3205,Swisha_Gt,Huncho Block  D.C,I Remember when Obama Was Running for president nd erybody thought dis nigga was gon legalize weed
3206,Keese_Babbie,Wit Keese High Asf & Tmc/Sos,If I Wass President Ill Legalize Weed Nd Let Errbody Smoke It !!!!!
3207,Queen_ChanelV,,Charge Zimmerman nd Legalize weed
3208,WoodsBWildin,The Land Where It Jst Dnt Stop,Texas need to stop bullshitten nd go ahead nd legalize weed
3209,ChaChaREALsmuve,"St Louis, MO","Mfs voting for the president nd the right to legalize weed smh,... Wht about the house of representatives .?"
3210,kaywa_,NewYork.,Bsc...agriculture nd weed development.......#legalize
3211,_S_P_J_,"Dade,Broward,Brevard,Hillsboro",Legalize Weed Nd Our Economy Problems Solved
3212,SippSlo,"Moss Point, MS",When they legalize weed me nd my mama gone grow our own. That good smoke.
3213,nishishi26,NYC,Weed should be legalize  ASAP. I wanna go to KFC Oder my food nd my weed #TeamHaiti #teamfollowback #TeamAutoFollowBack
3214,scottpackard1,,its proven tht alcohol does more damage to ur body than pot nd how manypeople has weed killed? ......exactly kedd ~_~   #legalize marijuana
3215,B_BEENDOIN_dis,Nation of FLATBUSH,Its either there's gonna be free healthcare or they are gonna legalize weed summn gotta give .. Nd GIVE me the weed
3216,projectbabyloso,,They Need To Hurry Up &nd Legalize Weed.
3217,TKM_LoSki,SC ✈ ATL,If they eva legalize weed I wonder wat the commercials nd adds are gonna look like !! .. #Randomthoughts
3218,AceBoonKoon17,From Centreville-STL-ATL ✈️ ,Weed got legalized on Family Guy..why cant they legalize it n real life??? Answer= The Fuckin Feds nd Big Suits
3219,iStayDopex3,,@Legalize_Reefer Primo i Love You More Den Yuh Love To Smoke Weed :) Nd Thats ALOT MODAFCKA ! &lt;3
3220,PoloDrawzshowin,,They should really legalize weed Nd quick
3221,loveeeeejones,,"They shuld jus legalize weed , they sell dutches swishers nd entourages in the stores and gas stations."
3222,Tony_BHM,,the weed industry makes over a billion dollars every year so sombody tell me y the gov. wnt jus legalize it nd tax it?? money problem solved
3223,stan_thtdude,,They might as well gone head legalize weed so I kan get my growing card nd put a fye ass pic up of me blowin tht work!!
3224,Pauldebanjo,,"Legalize weed,nd we'll overthrow d Government"
3225,KingJmo_,Texas,I hate ppl mentioning me saying stupid stuff like help legalize weed nd we wnt to hire u for u tweeting get df outta here lmao
3226,ALTOinmyBLUNTS,,I Bet If The Goverment Legalize Weed The Crime Rate Would Go Down Cause Every Jus Go Be High Nd Chill!
3227,preTEEy_Girl,,This lady just told me to join operation weed nd let's legalize weed ... Ummm hell no
3228,j_smooth89,I'm out here..!!!,I hope they finna legalize weed while they going up on swishers nd rellos
3229,JAK13LLE,Wood 2,#IfIHadThePower I would legalize WEED everywhere nd have it sold in stores as avegetable
3230,Smoove_AsCanBE,,They might as well legalize weed cuz everybody got it nd everybody smoke it...
3231,__Guice,VIII V VI to ✌☝✋,"@_xojade yea we had to debate it..of course I got chosen as the ""speaker"" for the legalize weed side nd I had to represent r group interests"
3232,jasmineepariss,D(M)V✈️,I dont get it. Cigs kill nd cause cancer buhh yet they legalize weed. Idont understsnd.
3233,El_marvis,His Presence,"Hopeless""@eboghomen: Smh @frankysexx: If I become ur president amo legalize prostitution nd weed"""
3234,Mz_Issey,"Atlanta, GA",Smh @frankysexx: If I become ur president amo legalize prostitution nd weed
3235,OLUWALOSEYI_,TL WORLDWIDE,"Dats y U̶̲̥̅̊ can't!! @frankysexx: If I become ur president amo legalize prostitution nd weed"""
3236,Franky_styles_,"Port Harcourt, Nigeria",If I become ur president amo legalize prostitution nd weed
3237,ItAint_LILdoe,Tryna Reach Inner Peace,ima legalize weed nd da white house gonna b black nd ima hav all da bitches cauz i aint get married #27roomsindabitch #ualreadyno
3238,Kudos2Him,OHIO,Legalize weed nd I bet we have less stress..
3239,SuhMIKEDavis,let me know nd ill come ,Why don't dey jus go ahead nd legalize weed everybody got it anyway #thingsiaskmyself I don't smoke neither
3240,tootie1246,,Obama Needs To Legalize Weed Because Everybody Nd They Mama Smoke It ... #Random Thought
3241,Melanin_Hendrix,In WonderLand wit Alice..,Bahaha hw bwt sum1 saw me tweetn bwt weed nd they asked me to join sum operation legalize.! #TooFunny
3242,NoLackin_Danni,252,Legalize Weed &nd Get Rid Ovf All Dht Otha Shyt .. #OperationLeqalizeWeed
3243,DEExMENACE,"Long island,NY ✈✈ Raleigh",Da Gov't really need 2 legalize weed its gonna stop alot of drunk driving nd cigarette related diseases
3244,naturallyK_,"Louisiana, USA",So i check my :-) mentions since i been sleep since 7  nd i got a mention dat say help legalize weed
3245,bighomieNic,Kingdom of Saudi Arabia,"Legalize weed, I'm tryna smoke at Starbucks nd shit!! 💨🍃 and drink ☕"
3246,lyltyrspctlve_,229/205,They Should Go Ahead &nd Legalize Weed.!
3247,k3vlo,,RT @Osama_Bemladen RT @HeAdoresMii69: Just legalize weed already nd this world will be a better place !
3248,Osama_Bemladen,backwood central,RT @HeAdoresMii69: Just legalize weed already nd this world will be a better place !
3249,HeAdoresMii69,Anywhere But Here lol ,Just legalize weed already nd this world will be a better place !
3250,Ravensroll101,,So I've been watching intervention all day nd still haven't seen one about being addicted to weed #legalize it
3251,bribrihollywood,"Florida, USA","I don't see why don't we go ahead nd be like California nd legalize weed, come on Florida. Everybody doing it so they might as well"
3252,Prince3rad,,if they cant legalize weed 4u then be outlaw to #theweedlaw.i mean weed doesnt kill bt alcohol nd cigarr does nd it's legal
3253,astriddoes,SoCal. ,"I juss said weed, nd i get a whole bunch of tweets to help legalize iht... nd im juss lyk -.-"
3254,ImJussBree_,Hellaware,"Whenever me nd kifassiia in the mood to take pics , we switch phones cause we think each other's phone takes better pics . @Legalize__Weed"
3255,SWAVEY_TaTTed,Koolin.. Stayin Trippy $_$,We Gotta Help Legalize Weed Yall .  Peace nd Love
3256,ispark_umatch,ProllyOnnaSouthSide🗺,"""@SLUTTY_Bee: Seems Lyk Everybody Nd Dey Grandmova Smoke Weed Nowa Days #DamnSHAME"" dass y dey should legalize it"
3257,The_HighLife,"In The Cut,FL","There's a show on NatGeo called ""American Weed""....can the government stop bullshitting nd just legalize it"
3258,ImJussBree_,Hellaware,@Legalize__Weed dover . Nd happy Valentines too yu &lt;3
3259,2Kayy_NoGames,,"«@PimpinAss_Sosa ""@its_deebitch: Man they jus need to go ahead nd legalize weed in GA just for me"" & me too»"
3260,_SOSAblowinOs,Planet Finesse,"""@its_deebitch: Man they jus need to go ahead nd legalize weed in GA just for me"" & me too"
3261,ImJussBree_,Hellaware,"@Legalize__Weed mine is he , forever nd for eternity . I lost my breath &lt;3&lt;3"
3262,ImJussBree_,Hellaware,@Legalize__Weed nd Wednesday I might have to leave early cause i'm getting my hair done ^_^
3263,ImJussBree_,Hellaware,"@Legalize__Weed nd yu saw me stay , therefore . Its your fault . #overit"
3264,ImJussBree_,Hellaware,@Legalize__Weed ILooooooveeee yuuu &lt;3&lt;3&lt;3&lt;3 .. Even  though were standing right beside each other . Nd yur finger . Was in my butt
3265,teejayaych,at the chum bucket,"but not weed ? Lol “@JayDaRealest: Dis Bitch said to legalize Angel dust,cocaine,crack,pcp,heroin,nd all the other drugs lol”"
3266,_iiMakeeEmSay_,513✈760.,alll these shows coming out about weed &nd shiit. just #Legalize it already!
3267,YouKnow_Wayne,Ghost Town NY,legalize weed so i cud walk da streets nd smoke dese trees .
3268,Soo_Savage,N.O.9 ~ The World,i aint votin for shyt til they legalize weed.. nd free my men.
3269,MR_GO_GET_EM,"Pensacola, FL",commercial sasid that should they legalize weed for the #maury show...grandma says lemme call dem nd let them kno....#lmao she real #AF
3270,taY_got_GAME,,I swear I been wanting to smoke soooooooooooo BAD I feel like a addict #dontjudgeme they need to legalize weed nd do away wit drug tests
3271,MyLiFe_JaY,,"But if they legalise it... It not goin to be as cheap as now nd tax goin to be on it ""@BangerYute: Legalize weed plz nd thank you !"""
3272,Homie_da_Clown,"Queens, NY",#tellthewhitehouse they should stop bitchin' nd legalize weed
3273,JRivera_1950,"Connecticut, USA",if i was president..first thing i would do is try nd legalize weed..nd then jus not give a fuck about anythin else #wefuckinup
3274,Yariss_Sanchez,Uptown Dyckman New York,Im wanna b more than the best producer.I wanna b the best rapper.best nikka 2 Fuck yo bitch.nd the first nikka to legalize #weed maybe ©
3275,MrWatchNoFace,718 ⋅ G$C 50 Cloccs,obama said alot of nice things last night.. but wat about this ndaa law u passed mah nigga? nd u still aint legalize weed yet smh
3276,Soo_Savage,N.O.9 ~ The World,wat if obama just popped out nd said he goin legalize weed! lls
3277,Smoka_hontas,Georgia Peach / SATX Livin.,Swear they need to just go ahead nd legalize weed
3278,Sir_Swagga_Lot,"New York,NJ, PONTIAC, DETROIT!",@ToineMacintosh idk bro its a big trend... O nd they bouts to legalize weed in Michigan#ThatShitCray
3279,_ThatGuyWill,Virginia,Bout to be a black national holiday soon lol RT @Black_Ken26: Virginia May Legalize Weed Nd Sell It In Liquor Stores
3280,Rebelwithwisdom,,Virginia May Legalize Weed Nd Sell It In Liquor Stores
3281,JazzyPhae793,"Winston Salem,NC",They need to just go ahead nd legalize weed every where.
3282,bit_sur,"Fucking, Austria ",is that in the season 10?? sake of u catch 9 ryt nowRT @ebostash @_nerd_gang U see d one wey den dance to legalize weed!! Stewie nd bryan
3283,ebostash,#East Brickle Bay ,@_nerd_gang U see d one wey den dance to legalize weed!! Stewie nd bryan
3284,ryanbuzzelli,"Chicago, IL.","Anyone else jus waitng for the old generation to die, then we can legalize weed, file sharing, nd gay mariage, nd we can get on w/our lives"
3285,nastynees,The Lusty Leopard ,I jus want them to legalize weed so I can walk in the store nd ask for some og kush nd silver haze
3286,tblanco602,"Phoenix, AZ",If i wer pres. I would NOT legalize weed at all!! Nd i hope it never is honestly
3287,Yung2Official,803🔁864,"If I was da president , I'd legalize weed like cigaretes nd Tax It ! Nd Be The Richest Nigga That Every Lived . . ."
3288,TWILAMMIEJ,ROAD 2 SUCCESS ,Aye twitter when ney Legalize weed do will we still have da drop 4 gud jobs.....Dats y um n rehab? Jess Askn. nd da Smk bad (insider )
3289,ForevaSmileyyy,D(M)V Nation!,@DKnockEM___Down think about it if they legalize weed people goin to be growing nd selling they own shit...so gov't aint gon get no profit.!
3290,bree_str8_dope,"Las Vegas, NV",@iEATxXxUtweet rite me nd my momzz over here.laughing like hell. Might as well them to smoke weed nd legalize it
3291,SnackzThaMC,St Louis til the death of me,Me nd @Gotta_Love_Lyss trynna legalize weed one class period at a time hahaha !
3292,coolincorleone,202•301,they need to go head nd jus legalize weed
3293,_bRUTALBEAUTY,,One pill gives me gas nd the other makes me high..... I HATE pills!!!! Just legalize weed already!!!! -___-
3294,SoFuckn_HOMO,Resting In Pussy,"Why don't they legalize weed,,,ppl dnt get stupid or do dumb shit whn they high...jus eat,,sleep,,,nd wana do it all over again"
3295,MoneyFed,outchea,legalize weed so ican open up a shop in Fairfield ..drive thru nd all.
3296,fashionvejunkie,ஜஜ down on the west coastஜஜ ,seriously just legalize weed at monitor it and tax it like everything else dumbasses you guys will make money! nd ... http://t.co/BuQ2lRa8
3297,__MariahDeShay,Shooting to the Moon,#IFIWerePresident i wuld legalize weed first nd second!!!
3298,BckwoodzNcaBUD,"God,family,school,and football",Niggas n thr dmv really don't smoke good. They gotta legalize the weed for y'all on the east coast heavey nd not just delware or jersey.
3299,Imcoolingtho,On a Speeding Bullet to Heaven,I wonder how different things would be if they legalize weed nd tobacco was illegal?
3300,asiaaary,"San Diego, CA",can they just legalize weed already nd stop with this bs.
3301,Its_Nunney,MARS...,"#IfiHadThreeWishes I'd legalize weed, lower gas prices nd wish for a million"
3302,Sarr_beaarr,Rosemount,Honestly MN needs to hurry up nd just fuckin legalize weed #HahaSeriously
3303,yoyoshoots_,#HTTR  ,RT @cannabislover17: Next I will legalize good weed nd prohibit mids
3304,Who_TF_IsScotty,Hell On Earth,Let's Go 2 DC nd tell Obama help every American out by Legalizin Weed!!! Everyone n politics either use 2 or still smoke weed so legalize it
3305,smart_dummie,,legalize weed nd the world would be a better place!!
3306,AyO_Na_Chill,#jerz ,They need to legalize weed already so I can walk n 711 nd buy everything at once!
3307,_ThemNiggasKnow,Dont Worry Bout All That.,They need to hurry up nd legalize weed!
3308,WavyWayne23,Korea ✈ United States ✈ Korea,Im really down wit this weed movement like rollin blunts in front of cops nd shit lol ima be a rebel till they legalize my shit
3309,Jr_datpothead,Where u wanna be,They need to hurry up nd legalize weed so I can just go up the street to da store n get sum....
3310,__ShaheedZubro,KAME HOUSE 🏠,They need too just legalize weed nd gett it over with
3311,Chini_F_Wavy,Everywhere they not 🏁,"They gone legalize weed it's only a matter of time, liquor used to be illegal too nd look what happened"
3312,Legalize_Weed_,,Feeling High nd Motivated. I could rule the Fucking World right now ;)
3313,5limeMojo,Ga 2 Texas ,Why dey legalize shit dat kan kill yu nd weed isn't a drug nd haven't kill a soul yet but dey won't legalize it?????
3314,_MookieBlackmon,wherever the Corp needs me. ,"when they legalize weed, I'm rollin the fattest blunt nd ima face it outside with my niggas."
3315,SimplyKristalyn,Where you'll never be (: ,“@OTisMuhfcknOTis If ya legalize weed the govt gon tax the hell out that bih nd niggas gon start doin coke”NO SIR NOT ME!*RickRoss vc
3316,iAM_KillaKrazy,,They finna TRY nd legalize weed!!! Lmao O LORD!!
3317,LayShawn_Lasean,New York,Watching Family Guy;Nd they Talking Bout Legalize Weed Now;This Shit Gt Me Dying;
3318,iAmAbdulmalik,"Abuja, Nigeria","Nigeria is fucked up,The Want to legalize prostitution,homosexuality....nd dey wont legalize weed...#FuckinBastards!!!!"
3319,CxxlMazuma,,"They Leagalized Liq Cuz They Can Profit From It, They Wont Legalize Weed Cuz They Kno Everybody Would Be Stackd Up nd They Wont #FuckDaGov"
3320,Nino_2SMACKS,"Akron, OH ","Ppl be thirsty for weed too be legal BUT if they legalize it , the quality will go down .. nd on top of that , they gone be WAXIN !"
3321,plots_,"Unknown ⚰ ,TX","Lmao I said...I can't wait till they Legalize Weed...she say ""Me too, I would love to go to Walmart nd buy a dime sack"""
3322,GetchaBankRoll,"Mississippi, Jackson",RT @ash_fiera: I Dnt c y they jus want legalize weed .. Nd stop selling cigarettes .. Bc dats wat (cont) http://t.co/iggjdZXP
3323,RealTDotTho,"Greenville, NC",Weed should not be legalize tho ! then people that kno they cant smoke gonna do just because nd fuck da world up even more !
3324,YeaImCarter,Africa,"""The Gov wnt legalize weed cos it can cure cancer & then ppl wnt have to pay
for expensive therapy nd surgery so they lose
money"""
3325,Kellilicious_,"Hollywood, California",I don't think I want them to legalize weed anymore cuz the price will go up nd the bags will get smaller #potheadTweet
3326,Scream_Bonez,around the way ,I hate wen people be like legalize weed nd they dnt smoke
3327,ChuckBaka,higher than some plane gear,«@JanexDOPE #WhenIgetFamous imma legalize weed. nd if I can't do that then I ain't famous enough.» Lol
3328,bbymutha,planet se7en.,#WhenIgetFamous imma legalize weed. nd if I can't do that then I ain't famous enough.
3329,trippyston3r,Higher Conciousness ,when dey legalize weed imma have a blunt after every meal nd before i go to bed shyt maybe even like a midnight snacc #teamforeversmokin
3330,Stay_Faded301,Dmv,Weed isn't even a drug in my eyes. The shud just legalize it nd the goverment wud make so much money #retards
3331,Rea1Hip,Mke/Nola,I LOVE Gettin #HIGH They Should Legalize Weed Nd Sell It At Walgreens (:
