,username,location,text
2806,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Group calling to legalize recreational marijuana in Arkansas submits 192,828 signatures for proposed amendment 

Petitioners for Responsible Growth Arkansas gathered nearly 200,000 signatures in support of a https://t.co/xTumnWzViO https://t.co/Ccoj3vOPmA"
2807,callaway501,Pacific Northwest.,@StillRadNotaFad They legalize it in Arkansas you better stick to the 23%. This ain’t the weed you grew up with.
2808,keshawnmoe,Cloud 9,"When they legalize weed recreationally in Arkansas niggas not gonna know how to act…

I’m niggas."
2809,JonnyLingo_,"Kansas City, MO","@KibagoRevival @MrMillyMike @MVS__11 If I wanna buy weed I have to drive to Colorado. If I wanna marry my 2nd cousin, it can’t happen, but maybe in arkansas u can. Until I get enough people on my side to legalize it here and we change the law. Laws are different in every state. Just the way it is"
2810,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas  

  Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas - https://t.co/pmyCnkWifd https://t.co/kttMFjQ2DK"
2811,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas  

  Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas - https://t.co/pmyCnkWifd https://t.co/kK33t7eMgw"
2812,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas  

  Discussion on Arkansas Adult Use Cannabis Amendment to legalize recreational marijuana in Arkansas - https://t.co/pmyCnkWifd https://t.co/ZgrSXe7FO0"
2813,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Petitions to legalize recreational marijuana 

ARKANSAS (KNWA/KFTA) — Two Arkansas groups are gathering signatures to get an amendment on the November ballot to legalize recreational marijuana use. https://t.co/eByos9n6oP https://t.co/U0p5YAbNpI"
2814,MMPconnect,,"#cannabis #marijuana #weed #cannabiscommunity Petitions to legalize recreational marijuana 

ARKANSAS (KNWA/KFTA) — Two Arkansas groups are gathering signatures to get an amendment on the November ballot to legalize recreational marijuana use. https://t.co/eByos9n6oP https://t.co/5ddkm9iYoV"
2815,shaadtastic__,Tennessee the Memphis way ,Patiently waiting on Arkansas to legalize weed recreationally so I can live across the bridge. I know it’s gonna happen soon
2816,shaadtastic__,Tennessee the Memphis way ,I believe Arkansas is going to legalize weed for recreational use soon
2817,Oto2k_Wubba,"Blytheville, AR","ARKANSAS, let’s legalize WEED, damn I’m tired of airing my car out"
2818,space_ape4,,"This is us daft punk big east house republicans trump Ukraine Russia Biden cannabis weed legalize Iowa hogs Arkansas gators USFL Las Vegas BTS Dan Hurley #TraitorTrump #WWENXT  #RHONJ Young boosie durk boy

 https://t.co/Wnvodn6Dl1"
2819,space_ape4,,This is us daft punk big east house republicans trump Ukraine Russia Biden cannabis weed legalize Iowa hogs Arkansas gators USFL Las Vegas BTS Dan Hurley #TraitorTrump #WWENXT #RHONJ Young boosie durk boy
2820,jared_wayne67,,Arkansas is really gonna legalize recreational weed before they sell alcohol on Sundays. These baby boomer laws need to go.
2821,EdMemphisPimpin,On the square ,"@Pastor_Earle Economics

Bible Belt &amp; old racists holding onto principles that prevent economic evolution

Y’all let Mississippi &amp; Arkansas legalize Weed &amp; gambling

Only for Memphis to be in the center of it all &amp; not receive a dime of the revenue…

No money= no infrastructure &amp; more crime"
2822,melguapo1,"Little Rock, AR",They need to legalize weed in Arkansas so we can start giving players great nil deals 🤷
2823,HighBridgePrem,California,"What #states will be the next to #legalize #recreational #marijuana use? These states are making the most efforts to guarantee their recreational #cannabis bill is approved next year: Maryland, Oklahoma, Delaware, Missouri, Wyoming, Ohio &amp; Arkansas
https://t.co/LQ1WfUMJFH
.
#weed https://t.co/lQmRJCMu7m"
2824,joshteeter01,"Arkansas, USA",For the millionth time. Legalize weed and sports gambling in Arkansas (I don’t even smoke but the state is missing out on so much $) https://t.co/2giehldI62
2825,livinlikecj,,they need to legalize weed in Arkansas.
2826,WillFiteForYou,Indiana,"@Wild_Bill_OU The bubble will burst and burst hard unless they legalize recreationally and allow Weed Tourism from Texas, Arkansas, Southern Missouri and Southern Kansas to come in"
2827,deanna_mariexo,"Mena, AR",Can Arkansas or the federal government legalize weed already ? I want stuff like this so bad ! 😍😍😍😍😍😍 https://t.co/zcUok0x7VT
2828,deanna_mariexo,"Mena, AR","I can’t wait til they federally legalize weed, or Arkansas legalizes it for recreational use, whichever comes first, because I want all of the cute stuff that people make on tik tok for smokers."
2829,BetsyY_S,"Arkansas, USA","I see less drunk driving, and more domestic violence. Just legalize weed already.

Delivery of liquor to Arkansas homes all set up #NewsBreak  https://t.co/THTP6JapAc"
2830,KRow_TheKing,Xbox Live: Dj Ackadamnfool,Arkansas need to go ahead and legalize weed they losing money
2831,juliesauls901,NE Arkansas,"If you're so desperate for money Arkansas, just legalize recreational weed and tax that. But victimizing the entire restaurant/bar industry? Truly unvisionary and #Sad #Lame"
2832,LightshadeCO,Denver,Arkansas Town Mayor Sues Medical Cannabis Provider https://t.co/CKcSuDTFzz #Legalize #GoGreen #CannabisLife #StonerNation #Weed #THC #MMJ #Terpenes #CannabisCommunity #MedicalCannabis #EverydayWeed #HighLife #WeedLover #LifeElevated #TopShelfCannabis #CannabisDaily
2833,atxsouthside04,"Austin, TX","@shaneleewalker1 Say, did Arkansas legalize weed? An Arkansas liberal gets you a follow man. Namaste"
2834,Mark35095439,Florida Man,"@JohnCollins_KP Not me.  My guess is whoever wins the Arkansas GOP primary then will win the office.  I want to see a Dem run on a wide open honest smart campaign:
Legalize Weed would be top topic."
2835,LeeVanAllen1,,"@teh_maharaj @thehill So signing a random clipboard outside a 7-11 is difficult?  LOL  Getting 2 million to sign in Arkansas might be difficult because they only have 3 million people-in Cali, they got that in two weeks to legalize weed."
2836,royquapaw,"Hot Springs, AR","Only in Arkansas can we have statewide referendums to legalize weed, yet have a legislature that tries to immediately take away what people vote for.  Only in Arkansas can we vote to raise the minimum wage to have legislators try and limit this.  So, why ya' voting for them?"
2837,xoxo_Ona,🪸,Legalize weed in Arkansas.   That’s the tweet. https://t.co/e3E9vJRKjr
2838,juliesauls901,NE Arkansas,"Legalize weed in Arkansas.

That's the tweet. https://t.co/Ur2JhNdJ2R"
2839,chad_vanek,"elonisadbag, NE",@RobAnderson2018 @Marston4ca42 Legalize weed and Alabama Alaska Arizona Arkansas California Colorado Connecticut Delaware Florida Georgia Hawaii Idaho Illinois Indiana Iowa Kansas Kentucky Louisiana Maine Maryland Massachusetts Mississippi Minnesota Missouri Montana Nebraska Nevada... Take a breath
2840,DebbieF12381,United States,"@b_b_baconator @RobAnderson2018 Legalize weed in Arkansas.
Oh! Already done.
But we still can’t buy beer in their dry counties!"
2841,liam081963,"Marysville, WA","Legalize weed in Texas, Arkansas and Louisiana ! https://t.co/osB9NJFfaK"
2842,Kara_Richey,"Jonesboro, AR","Man, looking at some of these names thrown out...

Did they legalize weed in Arkansas and I missed it?"
2843,rahda_do,,Arkansas need to legalize weed
2844,mrmcdrizzlefizz,,@timmyisanerd We get med weed here in Mississippi and I lived in Arkansas when they legalize med weed I guess I need to head to Florida next
2845,uhhshawnte,"Arkansas, USA",Legalize weed in Arkansas @realdonaldtrump
2846,deltadispensary,"2101 W 10th St, Antioch, CA","Arkansas cultivated weed, #tangilopeflower with 25% THC and #Grapeinfernoflower with 21% THC. #Legalizeitworldwide #Italy #Arkansas #THC #CBD #MMJ #Legalize #Italexit #Italia 

@azzurri @ItalyinUS @ItalyMFA @LegalizeItMalta https://t.co/6oKWxsrNaK"
2847,seanclick,"Alpine, CA","@FlinnShady You got that right. Your city is going to lose big tax money again as it did with casinos when Arkansas and Mississippi legalize.  Weed is a substitute for alcohol for many and those revenues will go down too, I’d assume."
2848,420JobsCareers,United States,#MJCC 420 NEWS UPDATE: Campaign to Legalize Adult-Use Cannabis in Arkansas Renews Efforts to Place Initiative on 2020 Ballot | READ MORE @ https://t.co/vfno2ga9d3 #Marijuana #Jobs #Cannabis #Careers #Job #Career #Bud #CBD #Dope #Hemp #Ganja #MMJ #Pot #THC #Weed #Work
2849,phillimoo,"LittleRock,Arkansas",I hate that damn commercial on the radio with the Arkansas AG talking opioids ...dumbass if you would legalize weed all the way instead of halfway we wouldn’t have a fuck ass opioid problem here 🙄
2850,PaulbreytonM,"Denver, CO","#weedstagram #prayforsudan #weedstagram420 #Illinois #texas #arkansas #arizona #GlitterGlue #GG4  #GorillaGlue #pinkwhitney #cake #cannabiscommunity  #high #highsociety #weed #weedporn #weedstagram420  #dankvapes #chroniccarts #legalize
call/text +12404545871
👻sc:paulkingpens19 https://t.co/DnY3yghPop"
2851,PaulbreytonM,"Denver, CO","👻sc:paulkingpens19
call/text +12404545871
#weedstagram #prayforsudan #weedstagram420 #Illinois #texas #arkansas #arizona #GlitterGlue #GG4  #GorillaGlue #pinkwhitney #cake #cannabiscommunity  #high #highsociety #weed #weedporn #weedstagram420  #dankvapes #chroniccarts #legalize https://t.co/peb22fbuMj"
2852,MMPconnection,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/4K9GKP1gUL -#weed #marijuana #THC https://t.co/AsadriWzW0
2853,MMPconnect,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/JyA4wtImp6 -#weed #cannabis #CBD https://t.co/4foMwcF4qn
2854,MMPconnection,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/4K9GKP1gUL -#weed #marijuana #THC https://t.co/HYJmhJJxjz
2855,phidarryl,,If Arkansas really does decide to legalize weed I sincerely hope the tax revenue or at least part of it is set aside for drug and opioid treatment. Please. #drugtreatment #legalizeit #weed #legalizeweed #OpioidCrisis
2856,MMPconnection,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/4K9GKPiSjl -#weed #marijuana #THC https://t.co/f1gbX79sJB
2857,MMPconnect,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/JyA4wtImp6 -#weed #cannabis #CBD https://t.co/7klZiuN8dF
2858,MMPconnection,,A group plans to begin gathering signatures soon to try and put a proposal to legalize recreational marijuana on the ballot in Arkansas next year.The Drug Policy Education Group on Wednesday submitted a proposed ...- https://t.co/4K9GKPiSjl -#weed #marijuana #THC https://t.co/RQeRcvHR0o
2859,TeeBlowTrees,To the money,Arkansas never gone legalize weed fully 🤦🏾‍♂️
2860,tialacreelove,"Washington, DC",Legalize weed in Arkansas. A bitch tryna make that bread!!!
2861,LilNunny_OTG,"Eastside Of 〽emphis,TN",How The State Of Tennessee Let Arkansas Legalize Weed Before Us Smh
2862,Smoke_Indica,,Today's Weed News For May 22nd 2019 #DISPENSARIES - kiefpreston - https://t.co/gyJgzxZAgS #life #news #legalize #mmj #arkansas
2863,TeeBlowTrees,To the money,Arkansas barely want to legalize weed down here like why this is the damn natural state ain’t shit here but crops
2864,mythailand2,,@sherrilee7 @CaerwynnD @VABVOX @JoyAnnReid Arkansas has not voted for a Dem. Prez since 1996. Trump won over 60% of votes in 2016. I feel you’re pain. Maybe AR needs to legalize weed?
2865,Leroy29958991,,@realDonaldTrump hey mr. Presdent i will get the whole state of arkansas to vote for you again if you would just plz LEGALIZE MARIJUANA PLZ every one already smokes ot just let us smoke it freely or better yet put the same alcohol laws on to weed
2866,derekhole,"nsfw, bu:@moviekidd666",Arkansas stop being fucking pussies and legalize weed yall are already going to hell for incest
2867,JBurnetti,,"@GovMikeHuckabee They legalize weed in Arkansas, Governor?"
2868,__TNUTTY,waitin.....,Back to the serious note how tf Arkansas legalize weed before us 😒
2869,TeeBlowTrees,To the money,They never gone legalize weed in Arkansas talking about the natural state shit grow some weed or something
2870,WaltonNJohnson,The South,"Should Louisiana legalize recreational weed?   What about Texas?  Mississippi?  Georgia?  Alabama?  Arkansas?  Florida?  

https://t.co/8AUi2pbfuI"
2871,WeedMafiaClub,🇺🇸,"The Democratic gubernatorial primary pits a hair braider who wants to legalize recreational marijuana and a former Teach for America executive who wants Arkansas to become the top state in which to be a public school teacher. #cannabis #marijuana #weed 
https://t.co/3MiXG32MKf"
2872,TiltedWeed,Cannabis Planet,A trucker with over 230 pounds (104 kg) of weed got busted by the Arkansas Highway Patrol. He wanted to deliver it from California to Florida. Read more at: https://t.co/EC6eXXif2t #weed #CannabisCommunity #legalize #herbs
2873,Git_Nug,"Arkansas, USA",Check out AR Cannabist T-Shirts - Arkansas Proud! Available for the next 2 days via @Teespring: https://t.co/HOtAJkNZEE #Arkansas #Cannabis #legalize #marijuana #420 #weed
2874,the420wire,,Cover Story: Smoke on the Water: How Will Arkansas' Medical #Marijuana Impact Memphis? https://t.co/sVbEU7LyQg #dabs #legalize #weed
2875,eastmemphismatt,"42 Wallabe Way, Sydney ","How Arkansas legalize weed before Tennessee tho? 

I never would’ve thought"
2876,bigrobondahop,Charleston ,Can't wait for Arkansas to legalize weed within the next couple of years
2877,the420wire,,House OKs delay in Arkansas medical #marijuana launch. Here's what the new timeline lo... https://t.co/ChPMSKmRdw #legalize #weed #cannabis
2878,UnreadDatum,"Arkansas, USA","Smoke LEGAL weed instead. Like in Arkansas, the last state anyone thought would legalize it...but they did, didn't they? https://t.co/dFomraIwjr"
2879,JordanHillis21,"Poplar Bluff, Mo",I would have never guessed Arkansas would legalize weed before Missouri.
2880,WT_ALLEN,,An attorney in Arkansas went to the church to help legalize weed. Lmao...see...
2881,FolarinTweets,"Arlington, TX",Arkansas Really Legalize Weed ?
2882,brenisphere,🌲Seattle & New Orleans⚜️,"California, Nevada, Mass. legalize recreational weed; Arkansas, Florida, Montana, North Dakota approve medical use
https://t.co/P98CcdH9GS"
2883,SaVolsted,NWA ,Arkansas Voters Pass Issue 6 To Legalize Medical weed This fight is not over. The battle now shifts to the Arkansas Legislature.
2884,ThatJojoKidd,The Fridge,How tf is Arkansas going to legalize weed before the state that grows it medically for 50% of our country. Mississippi is so ass backwards.
2885,reil_deil_neil,"Secaucus, NJ",That awkward moment when white people in North Dakota and Arkansas realized they could legalize weed but still oppress nonwhite ppl
2886,StrainSave,"Los Angeles, CA",Arkansas Voters Legalize Medical Marijuana https://t.co/gQfB9LaS3e #weed #NORML
2887,HigherEdSalon,,"Clear winner tonight is weed as California, Massachusetts, Florida, South Dakota, Nevada &amp; Arkansas legalize pot. #ElectionDay #ImWithHerb"
2888,omg2geekd,"Arkansas, USA",Legalize Weed in Arkansas. Thats So REAl !!!!
2889,AnimeHusbando,,How the hell did Arkansas legalize weed before North Carolina
2890,What_It_Is_Keem,,Arkansas better at least try to legalize weed cause shit bout to get too crazy
2891,NumbThePain,870 🐗❤️ ✈️ DTX,Me rn tryna see if everybody in Arkansas voted to legalize weed. https://t.co/IXNvPk4oZH
2892,PortilloJr_3,"Houston, TX",New Mexico &amp; Arkansas are voting to legalize weed this year.. @texasgov we are that much closer! Let's be smart and enrich our State
2893,releasetruth,,VOTE to legalize weed #usa!! #Election2016 #california #Nevada #maine #Arizona #Massachusetts #florida #Arkansas #Montana #northdakota
2894,releasetruth,,VOTE to legalize weed #usa!! #Election2016 #california #Nevada #maine #Arizona #Massachusetts #florida #Arkansas #Montana #northdakota
2895,releasetruth,,VOTE to legalize weed #usa!! #Election2016 #california #Nevada #maine #Arizona #Massachusetts #florida #Arkansas #Montana #northdakota
2896,releasetruth,,VOTE to legalize weed America!! #Election2016 #california #Nevada #maine #Arizona #Massachusetts #florida #Arkansas #Montana #northdakota
2897,releasetruth,,VOTE to legalize weed America!! #Election2016 #california #Nevada #maine #Arizona #Massachusetts #florida #Arkansas #Montana #northdakota
2898,WEEDATING,"Manchester, England",WEED DATING NOW: Report: Arkansas’ costs to legalize MMJ could outweigh tax revenue: Ark... https://t.co/HJQUt1E9BY #rochdale #bury #pot
2899,Man2Bar,"Manchester, England",#GANJA SEEDS: Report: Arkansas’ costs to legalize MMJ could outweigh tax revenue: Arkans... https://t.co/VWP5ShcpSs #bury #halifax #weed
2900,Man2Bar,"Manchester, England",#WEED SEEDS:-------- Report: Arkansas’ costs to legalize MMJ could outweigh tax revenue:... https://t.co/VWP5ShcpSs #rochdale #bury #pot
2901,Mr_Tart,"Atlanta, GA",Im not voting for a president.. Im just voting to legalize weed and casinos in Arkansas
2902,emjrecipes,Colorado,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/wucXZMJyee https://t.co/wU6SwjQDEX
2903,2Klutch11,📍DTX,Boy if Arkansas legalize weed...
2904,mannyfreshily,"Los Angeles, CA",Yo my boss from Little Caesars was right bout Arkansas and them gonna legalize weed
2905,bails_of_fun,Trader Joes,"My professor said ""Arkansas should just legalize weed already"" and I looked at the clock and it was 4:20 #conspiracy"
2906,HerbanPlanet,,HT @thejointblog 2nd Initiative to legalize MJ in Arkansas #arkansas #cannabis #marijuana #thc #weed #pot #budpubs https://t.co/phym87nAYr
2907,Bleeding4Kansas,#FreeToHeal #HopeHasNoZipCode,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: https://t.co/tRWHJ0lPX7 via @cannabist
2908,Mr_Tart,"Atlanta, GA",Idc who u vote for in the president race.. But we all need to vote to legalize weed in Arkansas. Turn this bitch to colorado
2909,WeedTab,,#Arkansas Could #Legalize Medical #Weed in 2016 https://t.co/v6L8Yjfk24 #marijuananews #cannabisnews #vapelife #weedlife #THC4Life
2910,WeedWeb,"Miami, FL",cannabist : Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: … https://t.co/pA8W0mgUyH) https://t.co/qIelwt6CVZ
2911,cannabist,"Denver, Colorado",Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: https://t.co/3ptaNhgzzF https://t.co/EyBt3Ovj6c
2912,GreenCulturED,"Denver, Colorado",Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/g7eRRZEwm3
2913,marijuanadrgfct,"Massachusetts, USA",Arkansas AG rejects (for 2nd time) 2018 ballot measure to legalize weed | Marijuana Drug Facts https://t.co/YJU3SyHk0c via @marijuanadrgfct
2914,SmartGrowRooms,,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed - https://t.co/8ID6iA7d1C
2915,AcresofHemp,,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed  #keepsmoking https://t.co/GF9h5NfSAw
2916,headset_io,"Seattle, WA","Kind of a bummer…
Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/uxkW2ZElku
#legal #cannabis #AR"
2917,growingweedus,Colorado,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/0to1MEJBbE https://t.co/RLMb768cQq
2918,Boulder_WC,"Boulder, CO","Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: LITTLE ROCK, Ark... https://t.co/6PHxMTT1Dp via @cannabist"
2919,Faridz_Dunn,Jakarta Capital Region ,"Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: LITTLE ROCK, Ark. — Arkansas At... https://t.co/EmoRjg7B1g"
2920,MMJStartUp,"Scottsdale, AZ","Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/afF06arxJQ  
#MedicalMarijuana #MMJ"
2921,RefillMyMeds,California,"Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/pYhC2Y70DJ LITTLE ROCK, … https://t.co/P5MnNFpWAu"
2922,brand_cann,"Seattle, WA",Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/FKDWvbBwGW
2923,WeedBarrels,California,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/pV6zwvBk9c https://t.co/E5IGvVB5q0
2924,C3Cannabiz,"Las Vegas, NV",Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed: https://t.co/MaVVCQsdqi
2925,7RaysMarketing,"California, USA",Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/eeLJWdhLoU #cannabis
2926,VapeValley_Colo,San Luis Valley Colorado,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/JENz2PQT2P
2927,BlogCannabis,https://www.cannabis-mag.com/,Arkansas AG rejects (for a second time) 2018 ballot measure to legalize weed https://t.co/P50CAGe7Oi
2928,Kronic_Krushers,"Atlanta, GA",Proponents Pushing One of Two Efforts to Legalize Medical Marijuana In Arkansas #marijuana #weed #cannabis... https://t.co/KRKVQTG71B
2929,thevapegoods,Travelling the world,Proponents Pushing One of Two Efforts to Legalize Medical Marijuana In Arkansas #weed https://t.co/xGLWW5me7K
2930,OBEYme_BXTCH,EASTTEXAS.,They are trying to legalize weed in Arkansas
2931,UniqueLove_,"Atlanta, GA",Arkansas gone legalize weed this year😂😂👌🏼
2932,UnreadDatum,"Arkansas, USA","You guys, you know I'm a farmer. WHEN they legalize weed here in Arkansas, I'm going to start growing almost 10 acres of the stuff. =D"
2933,NewVansterdam,"Vancouver, WA",Voters in Arkansas have the opportunity to legalize medical marijuana in November 👍 https://t.co/2dVp6Vwf2q #weed #arkansas #mmj #legalizeit
2934,thoed_e,"houston, texas",Arkansas is taking steps to legalize weed faster than Texas. Arkansas
2935,thevapegoods,Travelling the world,Arkansas voters will decide whether to legalize medical marijuana #weed https://t.co/NV3flsYtIT
2936,AllPotNews,,It's official: Arkansas will vote on medical marijuana in November: A proposal to legalize me... https://t.co/hylktpwDWr #Weed #Cannabis
2937,AllPotNews,,Dueling Efforts to Legalize Medical Marijuana in Arkansas:       submitted by    /u/Genialtok... https://t.co/WuC4hkri4E #Weed #Cannabis
2938,VaporExec,"Mahtomedi, MN","Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free Pot Prisoners https://t.co/cgYc3lwiDZ #weed #vaporizer #vaporex"
2939,Strainwise,Colorado,"Legalize for All Arkansas #Marijuana Initiative Would End Prohibition, Free #Pot Prisoners https://t.co/RjkcmE3dD8 #Cannabis #Weed #Pot #MMJ"
2940,The_Green_News,,Proposed amendment would #legalize #marijuana in #Arkansas | https://t.co/0Tk35Jj0FO https://t.co/HqLI3A2JpH #weed #high #cannabis #ganja
2941,Cub_Believer,"Rock County, Wisconsin","#POT #SMOKE Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free Pot ... https://t.co/uSaw2RNxBl #Marijuana #WeeD"
2942,TOKETRACK,"Toke Town, USA","#cannabis Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free… https://t.co/EI1Dlz59e1 #weed https://t.co/ZyCiFHwcfb"
2943,mikeadams73,"Evansville, IN",Arkansas marijuana initiative would legalize weed for all. Read all about it in my latest article for HIGH TIMES. https://t.co/BrCwunqpQp
2944,AllPotNews,,"Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free Pot Prisoners: Al... https://t.co/KcNjqphC3b #Weed #Cannabis"
2945,Cub_Believer,"Rock County, Wisconsin","#IFOLLOWBACK Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free Pot... https://t.co/tvW903HHNf #Weed #marijuana"
2946,fliuniversity,"Atlanta, GA","#weed Legalize for All: Arkansas Marijuana Initiative Would End Prohibition, Free Pot Prisone... https://t.co/XzV5XukWxv #higherlearning"
2947,420,"San Francisco, California",Proposed amendment would legalize #marijuana in #Arkansas https://t.co/MPsP2HDg7M via @THV11 #legalweed #USA #cannabis #weed #civilrights
2948,The_Green_News,,#Arkansas attorney general rejects #marijuana proposal for 8th time https://t.co/hnzXOtVCbm #high #weed #cannabis #legalize #plants
2949,3900OGC,GAS GANG STUDIO,Go vote to legalize weed in Arkansas! https://t.co/t36lm6FSjQ
2950,simonelivcr,LAX. PDX. SOUTH OF FRANCE,State of Cannabis: Arkansas Has Un-Natural Marijuana Laws - https://t.co/fUgF6DnebC #Cannabis #marijuana #mmj #legalize #legalizit #weed
2951,y_vonte,,DONT LEGALIZE WEED IN ARKANSAS
2952,jewgravy,Depends where I am.,"Arkansas' AG has approved a proposal to legalize medical marijuana.

After they vote on a little weed, maybe they'll consider a Little Rock."
2953,King_Keeno_1,,When Yu stay in Louisiana but Arkansas about to legalize weed so it's time to move back to the Town
2954,KimDSummons,United States,Would it be too much to ask for neighbors who do NOT smoke weed. Arkansas please legalize so people can eat gummie Bears instead of smoking
2955,iBlowRackz__,,They need to legalize weed in Texas &amp; Arkansas
2956,WeAreKXNG,ATLANTA - NEW YORK - HOUSTON,Arkansas Rejects Marijuana Legalization Proposal Because of Spelling Errors: A proposal to legalize weed... https://t.co/7XCpFkMBp8 #KXNG
2957,ComplexPop,"New York, NY","A proposal to legalize weed in Arkansas was turned down due to spelling errors and “ambiguities in text."" https://t.co/Sh3FkxtyeQ"
2958,Complex,New York,"A proposal to legalize weed in Arkansas was turned down due to spelling errors and “ambiguities in text."" https://t.co/PsDl9qcNZv"
2959,briannaho_,AZ🌵,sooo they didn't legalize weed in arkansas bc of typos.. what in the actual fuck
2960,NieshaLocs_,,Why can't Arkansas legalize weed? 😐😭
2961,Rh0ndella,Little Rock,They need to stop playing and gone ahead and legalize weed in arkansas....it would be so much better
2962,_OfficialDougie,"Texas, USA",When they legalize weed in Texas Arkansas niggas gone on the other side to sale 😂😂😂
2963,MoSexNoStress,"Texas, USA","When They Legalize Weed In Texas , It's Gone Be Arkansas Niggas Moving Across Stateline . Fuck All That Beef Shit Lmao"
2964,49double0,49-4800🏚,Weed is only legal in Washington Arkansas and some more😴 they need to legalize it in Baltimore 😎‼️
2965,shouldbelegal,,"Initiative To Legalize Marijuana Moves Forward In Arkansas   http://t.co/fXzJaw4i5u
 #420 #weed #UniteBlue #ShouldBeLegal"
2966,shouldbelegal,,"Initiative To Legalize Marijuana Moves Forward In Arkansas   http://t.co/fXzJaw4i5u
 #420 #weed #UniteBlue #ShouldBeLegal"
2967,mspray1,"IL, WI, MN, and IA",Arkansas Governor Pardons High-Profile Marijuana Offender: Arkansas Gov. Mike Beebe recently a... http://t.co/UjUr0mu1gN #legalize #weed
2968,davisrex58,"ionia, mi",Initiative To Legalize Marijuana Moves Forward In Arkansas | The Weed Blog http://t.co/5RxEPWCiZC
2969,chief_skywalker,ABOVE THE CLOUDS,"THE WEED BLOG: Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alask... http://t.co/GumROy79XP"
2970,ConsequenceKush,"30,000 feet","THE WEED BLOG: Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington, Oregon, Alask... http://t.co/mwffOwOnAz"
2971,Cub_Believer,"Rock County, Wisconsin","#POT #SMOKE Initiative To Legalize Marijuana Moves Forward In Arkansas: Colorado, Washington,... http://t.co/hcKxJtCueT #Weed #Marijuana"
2972,mspray1,"IL, WI, MN, and IA",Arkansas Governor to Pardon Son's 2003 Marijuana Possession Conviction: Getting arrested for m... http://t.co/iHHvheauVL #legalize #weed
2973,ethom95,Fayetteville AR,Arkansas will probably end up being the last state to legalize weed
2974,DCarter8,"Camden, Arkansas","Coming from a person who doesn't even smoke, they should legalize weed in Arkansas &amp; make the proceeds go to the Academic Scholarship"
2975,mspray1,"IL, WI, MN, and IA",Missing Arkansas Pit Bull Saved in Colorado After Homeless Man Tries to Trade Him for Pot: The... http://t.co/iklSiTLDct #legalize #weed
2976,PaeePaee__,,"""@FuckDee1: Arkansas need to legalize weed"""
